"V271_TCGA"	"V843_TCGA"	"V1069_TCGA"	"V680_TCGA"	"V366_TCGA"	"V1313_TCGA"	"V754_TCGA"	"V215_TCGA"	"V1224_TCGA"	"V12_TCGA"	"V1359_TCGA"	"V482_TCGA"	"V1198_TCGA"	"V1170_TCGA"	"V46_TCGA"	"V253_TCGA"	"V1043_TCGA"	"V1233_TCGA"	"V1254_TCGA"	"V964_TCGA"	"V295_TCGA"	"V207_TCGA"	"V1226_TCGA"	"V1185_TCGA"	"V1194_TCGA"	"V609_TCGA"	"V336_TCGA"	"V804_TCGA"	"V269_TCGA"	"V870_TCGA"	"V881_TCGA"	"V286_TCGA"	"V116_TCGA"	"V291_TCGA"	"V426_TCGA"	"V1164_TCGA"	"V1246_TCGA"	"V67_TCGA"	"V579_TCGA"	"V661_TCGA"	"V738_TCGA"	"V425_TCGA"	"V467_TCGA"	"V169_TCGA"	"V923_TCGA"	"V758_TCGA"	"V896_TCGA"	"V479_TCGA"	"V486_TCGA"	"V839_TCGA"	"V1145_TCGA"	"V1132_TCGA"	"V63_TCGA"	"V564_TCGA"	"V1032_TCGA"	"V601_TCGA"	"V523_TCGA"	"V649_TCGA"	"V451_TCGA"	"V413_TCGA"	"V856_TCGA"	"V668_TCGA"	"V814_TCGA"	"V946_TCGA"	"V895_TCGA"	"V986_TCGA"	"V1378_TCGA"	"V516_TCGA"	"V373_TCGA"	"V825_TCGA"	"V567_TCGA"	"V522_TCGA"	"V2_TCGA"	"V82_TCGA"	"V466_TCGA"	"V521_TCGA"	"V1205_TCGA"	"V1204_TCGA"	"V487_TCGA"	"V949_TCGA"	"V840_TCGA"	"V669_TCGA"	"V712_TCGA"	"V788_TCGA"	"V36_TCGA"	"V789_TCGA"	"V1195_TCGA"	"V485_TCGA"	"V786_TCGA"	"V342_TCGA"	"V55_TCGA"	"V540_TCGA"	"V405_TCGA"	"V1326_TCGA"	"V960_TCGA"	"V1119_TCGA"	"V442_TCGA"	"V833_TCGA"	"V139_TCGA"	"V352_TCGA"	"V1366_TCGA"	"V882_TCGA"	"V647_TCGA"	"V511_TCGA"	"V518_TCGA"	"V1112_TCGA"	"V1064_TCGA"	"V240_TCGA"	"V257_TCGA"	"V494_TCGA"	"V887_TCGA"	"V747_TCGA"	"V28_TCGA"	"V305_TCGA"	"V1209_TCGA"	"V1225_TCGA"	"V357_TCGA"	"V455_TCGA"	"V148_TCGA"	"V926_TCGA"	"V1303_TCGA"	"V736_TCGA"	"V773_TCGA"	"V1155_TCGA"	"V8_TCGA"	"V888_TCGA"	"V630_TCGA"	"V659_TCGA"	"V163_TCGA"	"V252_TCGA"	"V777_TCGA"	"V1373_TCGA"	"V898_TCGA"	"V756_TCGA"	"V670_TCGA"	"V593_TCGA"	"V1275_TCGA"	"V394_TCGA"	"V1116_TCGA"	"V1002_TCGA"	"V143_TCGA"	"V360_TCGA"	"V1061_TCGA"	"V1108_TCGA"	"V220_TCGA"	"V671_TCGA"	"V131_TCGA"	"V146_TCGA"	"V464_TCGA"	"V1117_TCGA"	"V458_TCGA"
"GO_HORMONE_METABOLIC_PROCESS"	-4.39258635213997	3.73165891227707	0.422612018236578	-2.32139514892762	-1.26791103709873	-1.32072352195924	-1.21091843231525	0.93228024025043	0.185103041223101	1.70040758128257	-3.33770888407022	1.78073066715894	-1.22484668948151	1.25611642124102	1.96343305197512	6.54032419582377	4.31289737501787	3.73189051442792	8.01354564974886	1.36690973869159	3.09239162800581	0.853770958394203	-2.40763594576472	-4.42843356981729	5.78326462819463	2.74250166157536	-1.03444181241108	0	4.82163733276644e-17	0.891722667050498	0.806750126202144	2.36536727401358	-1.83687384070187	-1.89282944810004	-2.59430969090287	-6.20867242226415	4.21730835748484	-1.84594591550266	-1.32513844171426	-1.57473199376056	0	1.05786462972852	-0.642325590664306	0.594696945775395	-2.10825480962246	1.15419304674042	1.07520645911842	-0.20033507019369	0.378349794273992	0.387245659977524	0	0.270488724494233	-1.12519594643116	0.608406837007557	0	-0.42669491117771	0.96501608604908	-0.154944818200857	0	-0.825516956993959	0.229440599792793	0	0.546585742343195	-0.35070653302317	0.208641784532873	1.02153602148719	0	-0.703128704102833	0.158967418196586	1.06555359035981	-0.891722667050498	0	-0.200021914451584	-0.641221367822005	0	-0.549628195886063	-2.84839620500558	3.58033757639313	5.09644578988518	-2.29984068446265	4.38295393465402	0	0.244796479602461	-0.687388542935018	0	0.337936059540057	-0.25297666184402	1.6738651660796	0.258630500466348	1.3683672071051	0.162297213508604	0	-0.666131732789834	-1.21276760984273	0.194158901024484	-0.38763509360958	-0.200921507896108	4.82163733276644e-17	0	0.388260576344263	-0.355118962466917	4.82163733276644e-17	-0.227003107502991	-0.197663883767466	-4.82163733276644e-17	-0.199844420606459	-4.82163733276644e-17	-4.82163733276644e-17	0.528770065107652	4.82163733276644e-17	0	0.737789072051277	-1.60132134819431	0.49266068389667	0.906323849243529	0.197047318102348	0	0.199653316894786	4.82163733276644e-17	0.187736565797277	0	0	0	0.374410218714504	0	0	0.297631803355048	0.387245659977524	-0.272984490676224	-0.743030878786319	0.196722428964532	-0.568369477471165	0.747556056587657	0.553120418977631	-0.788240504451982	0	-0.25297666184402	-0.182325186543389	0.523897248131534	-0.381717322782006	0.824636284422936	-0.365044411633419	-0.179422459775418	0.388285573595599	0.678154273799831	0.247484228546283	-0.368367273365348	0.159635374086438	0.192045501327863	0.387796702714028	0
"GO_TERPENOID_METABOLIC_PROCESS"	-2.52840614561595	1.00529291337713	0	1.51565481285374	-1.20322270317757	-0.664943066783912	-1.15750081949934	1.26363144095765	-4.82163733276644e-17	1.54527117687781	7.74600358876863	2.44909841177737	-1.16869156994905	5.16341295769493	-6.23440637270258	5.41682143490896	10.2643415880568	5.11652952224115	7.25617321541921	-4.16893407254057	5.15176251210559	1.40466501135128	-3.26288886928878	6.25513003018449	6.91025796303755	-4.10907708189437	-1.22123741555885	0	0	2.46905252984443	0.988056749540288	7.304410948269	-2.20820119402829	-0.944814915122271	-0.792905128005737	-1.31637691337464	0.676452055766395	-2.37566993790358	1.79661137916968	-2.35105337154421	0.216981255019241	1.52808387643939	0.878454074309731	0.332043193903107	-1.60580348947888	4.82163733276644e-17	1.41672253146344	-0.824194325268563	1.04387529813047	0.209804838663533	0.194311301279874	0.571114804834309	-1.08836883057387	0.781394842464948	0	-0.586596199004703	-0.63502998527731	-1.55497413487641	-0.267355357672913	-2.01531133668286	0	-0.8958083433622	0.307511552384417	0	0	0.696196587054947	-0.199490520871637	-1.01240283530407	0.997335906851125	-0.719132906090871	4.82163733276644e-17	0	4.82163733276644e-17	-0.200649921312043	-0.700592293683467	-0.719132906090871	4.82163733276644e-17	-0.507405495683679	-0.599719580955882	-0.575548285746426	-0.95123988002159	0	0.380664560980912	0	-4.82163733276644e-17	0	0	0	0.396974246562365	1.28339448287038	-1.92889651928888	0.198408479783908	0.748910337293311	0	0.257972273543519	0	-0.317008293668447	-0.93333418237821	-2.01150521175551	0	0.201070755601049	-0.37135627502376	0	0	0.215521532135431	-0.29618710257305	-0.185846517689857	0	0.298405420265106	-0.20030906803935	-0.21121596752935	0	-0.47889451807112	0.658163494869282	0.734037354574529	0	0	0	0	-4.82163733276644e-17	-0.201060807933681	0	0	0.199991945013158	0.201070755601049	4.82163733276644e-17	0	0	4.82163733276644e-17	-0.386998405980837	0	-0.195772902293427	0.388526805237401	0.188506509622934	0.977658222974782	-0.650274708677011	0.618066775471195	0	0	-0.200938197353087	0.238802873922992	-0.198233661855125	-0.21121596752935	0	4.82163733276644e-17	0	-0.198903072666744	0.199624102233338	4.82163733276644e-17	-4.82163733276644e-17	0.201060807933681
"GO_ISOPRENOID_METABOLIC_PROCESS"	-2.25874100717088	0.880632625061197	0.201000673555339	1.44099806766324	-1.0268543612522	-0.556666102468051	-0.983431158000075	1.1311086252325	0.200401853726322	1.35482901869114	7.08437786725924	2.18140335953082	-1.58772442111756	5.40406430729786	-5.59683971300404	6.18338614732389	10.4140892253608	5.48541250528589	6.66666430193654	-3.69407799416963	4.78303817470285	1.17744496446851	-6.99606686540905	5.74306835082327	7.06174661738045	6.07045671929054	-1.14784444732994	-0.1996358485957	0	2.32119224070239	0.916532870745897	6.58508920491894	-2.06202413006295	-5.23368770767085	-1.73519475019128	1.47266957124912	1.08494009427402	-2.16544088654191	1.55025360841969	-2.03625331052612	0	1.33823754110839	0.758893147239262	0.279150633173807	-1.3679888880464	0.548450232556893	2.22430408392803	-0.707139585246873	0.876055491353383	0	0.387589887830016	0.548019936868495	-0.918005053144015	0.712715031074529	0.845140386762935	-0.522421365785997	-0.569506078395908	-1.31966905015709	-0.219144403009142	-1.81186919609985	0.307629419441652	-0.775489877882633	0.256269251090736	0	0	0.36121915724201	-0.189950813163028	-1.60410049988818	0.832321697115337	-0.651648358643315	0	4.82163733276644e-17	-0.24781259925815	-0.193694947660097	-0.633503019842112	-0.651648358643315	0	-0.445871190250687	-0.535161260503172	-0.47336860991088	-0.828633163779341	0	0.324878890162143	-4.82163733276644e-17	0	-0.1979704404772	0.20086458099703	-0.491101927923481	0.340316516257068	1.1032617337606	-1.78522662315942	0	0.680829928786307	0	0.210536555789315	-0.199146646456647	-0.26511044996711	1.47900274113547	-1.8670019608032	0.200401853726322	0.196802230378623	-0.316089214426998	0	0	0	-0.245755706473884	-0.165774084736058	0.197522848810384	0.24781259925815	0	0	0	-0.418468408149586	-0.834872960569167	0.621663376917093	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0.200809562730477	-0.197289105855564	4.82163733276644e-17	0	0	0.196802230378623	0.343207702291841	0.588673847929989	0.198783173476841	0	-0.153569129710137	0	-0.388281569812307	0.372561061059844	0.382130640103539	-0.897625897633747	-0.584361818199665	0.512864127014602	-0.199783548761702	-4.82163733276644e-17	-0.195193603093193	0	-0.186893525548164	0	0.200294589215572	0.318981500891084	0	-0.188454107755674	4.82163733276644e-17	0	0.199317288949205	0
"GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT"	2.09104638731322	5.92086528437595	0.453372883237024	-1.79284277132403	-0.411775840421728	1.11443410072933	-4.0758745686186	-2.65301852788892	2.66358703637833	2.52681002030647	5.26199758541938	0.629801428197598	-3.30734672287448	6.21984962276885	-6.65796789372478	-6.23796023510908	5.35081842441375	-2.61703254863608	-3.69434298568159	-3.90077525739366	-4.09240927578849	1.3850254045767	-5.18624380445973	-11.0689876567709	4.4382300623822	3.61093759954292	0	-0.18716243897678	-0.56238890132216	4.82163733276644e-17	-0.611289262336277	0.182540673254652	-0.793079559509718	-2.7797386169701	0.420947531036011	-0.470738961021013	-1.18293560630025	-0.417823052043612	2.50800552280364	0.715621335075392	3.33604149480574	6.1707677038571	0.214748558725812	-0.760062263690438	3.00659511454715	1.19691369447567	1.11721184394358	-1.09143844109105	0.684368842738339	0.777856592305471	0.150426651421558	0.276640922568733	-3.1036569585165	2.62737099912108	0	0.660216046238903	-1.24070873125069	0.491226998797777	-0.198558438244253	-4.82163733276644e-17	0.244914478127498	0	0.200991940708684	-0.972757870159515	-1.25596862244787	0.747406685526422	0	-0.740308864527707	-0.491226998797777	0.202419028764089	0.299847388450923	-0.57048521774113	0	0	0.15551393520315	-0.57048521774113	0	0.197205063307742	0.668151236029715	0.397146246194534	-0.684834576887618	-0.19924112115401	0.260693146580514	-0.735975956190838	0	-0.38819228397299	0	-0.38819228397299	0.274885962808884	0.194532877223576	1.64382133030494	0.375299554931359	-0.250031136262934	-0.498283479104689	0	0	-4.82163733276644e-17	-0.776194606981868	4.82163733276644e-17	0	-0.982738564750957	-4.82163733276644e-17	-0.2424073408579	-0.199638992111287	1.30486402968911	-0.557948003015987	-0.138620314505452	0	0.200878451761786	-0.382951268849145	0	0.746888632233338	0	-0.244914478127498	0	0	0	0.20073626655922	0.197205063307742	0.192168232481505	0	-0.382644897095679	-0.417823052043612	0.381558494802003	0.17980880002205	0.280233227592451	0.544448752558373	0.388298264285515	-0.925148516276348	-0.748312820558757	4.82163733276644e-17	0.491226998797777	0.549119789536187	0.563555290885275	4.82163733276644e-17	0	-0.269087897641413	-0.187649163798719	-0.387593033320092	4.82163733276644e-17	1.41932512099033	0.59878751454616	-0.185159624138366	0.189535799294513	0.255288803268048	-4.82163733276644e-17	-0.164333823554737	0	4.82163733276644e-17	-4.82163733276644e-17	1.22867159205712
"GO_BILE_ACID_AND_BILE_SALT_TRANSPORT"	3.47231164473111	3.29451375716086	-4.82163733276644e-17	0	-0.627470014711902	0	-1.49858515546376	4.82163733276644e-17	4.82163733276644e-17	0.750928907951779	4.41542631804536	0.77317543917429	1.01918580569575	-4.01047255793599	-1.47726188066137	-2.17811806021347	6.20506862572377	-3.0804206463087	3.30690480752254	-0.58877948828169	2.548429384205	0	3.74187168896125	-7.09440240815287	3.17685578361106	2.3789183696712	0	-4.82163733276644e-17	4.82163733276644e-17	0	-0.53578779967935	1.47726188066137	4.82163733276644e-17	4.82163733276644e-17	0.634013531012605	0	1.58095556288514	0	0	4.82163733276644e-17	4.82163733276644e-17	1.77936623751312	0.766678349154357	-4.82163733276644e-17	0	-4.82163733276644e-17	-0.621052073478304	-0.735840923141574	0.568311457911601	0.60857633974638	0	0	-3.66413660039083	2.8894759795122	0.555935771948991	0	1.34002142973371	0	0	0	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	0.521489057047215	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	4.82163733276644e-17	-0.590706080304661	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0.584960243053796	4.82163733276644e-17	4.82163733276644e-17	0.590706080304661	0	0	0	0	0	0	-4.82163733276644e-17	0	0	0	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-1.0384433279007	0	0	0	0	0	-4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0.649795331491767	-0.537418105517208	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17
"GO_RETINOIC_ACID_METABOLIC_PROCESS"	-0.950648045178431	0	4.82163733276644e-17	-0.742069556103252	0.968903636485447	-4.82163733276644e-17	-4.82163733276644e-17	1.13918468402114	0	0.906861459394709	2.1327771465619	0.929819055063437	0	0	1.24325259618448	2.50638977544659	1.71799856238362	-2.15983853181522	1.00001537286006	-1.77071752227423	-0.763098190407607	-1.02941977195165	-0.903691176961542	-2.68193597410091	1.52240930571789	1.69105213020324	-1.91040113935874	4.82163733276644e-17	-4.82163733276644e-17	1.76019682783737	1.66927664235088	1.79632811271119	-1.63019302717543	0	-1.46277703797608	-0.821685697734642	0	0	0	0	4.82163733276644e-17	0	0	0	-0.701566671427965	0	1.22161051796852	0	0	0	0	0	-1.76236683495116	1.45040002363571	0.703393815627438	-1.23591092526738	4.82163733276644e-17	4.82163733276644e-17	0	-1.07561894999452	0	4.82163733276644e-17	0.897428422699323	0	0	0.572555296362491	-4.82163733276644e-17	-1.00001537286006	0.697940658676387	-1.38295630012824	0	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	-0.71645621294695	-1.14496400330222	0	0	-2.23931368111629	4.82163733276644e-17	0	-0.740032735856002	0	4.82163733276644e-17	0	0	1.01234959105105	1.91828037922197	0.707076825994179	-4.82163733276644e-17	1.41532064202941	0	0	-4.82163733276644e-17	0	0	0	0	0	-4.82163733276644e-17	0	0	0.76745484414222	0	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	-1.11146774031167	-0.968903636485447	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	-1.64928573330602	-4.82163733276644e-17	0	0	0	0	0	0	-0.760939344693273	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17
"GO_RETINAL_METABOLIC_PROCESS"	-1.18289308961765	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	-1.02197912031879	-0.986787457216377	1.37537377691365	0	0	-2.36486904158942	0	0	-4.82163733276644e-17	-4.82163733276644e-17	1.33114479169354	0.936321826317995	-1.1580456425498	4.82163733276644e-17	0	0	0.864557692355504	0	1.26801743449374	1.99183253488241	0.922756745088252	-2.15238568470537	4.82163733276644e-17	0	0	1.91040113935874	2.27528111881493	0	-4.82163733276644e-17	-1.70266228121568	-1.04993214810097	-4.82163733276644e-17	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0	1.1546166976831	0	-0.924665732032904	-4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	-1.23347714488023	0.920857146501386	-1.62217574235501	0	0	0	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	1.24609266255606	0	0.930449909391545	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0.958645319922794	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0	-0.986787457216377	0	-1.34718531882504	1.55453643142285	0	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0.991302054935644	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	0
"GO_RETINOL_METABOLIC_PROCESS"	-1.93592955415689	2.0275292178225	0	2.07040138417824	-1.58812324424042	-0.668457393682431	-1.55243162908078	2.31687854589191	0	0.777261606484904	-1.61606711031388	1.89384683615867	0	4.82163733276644e-17	-1.53097150155462	0.962253267888495	1.4547347554996	0.613786216661571	3.39371453571079	0	1.1461958329399	-0.897119180055907	0	2.10392878434309	2.20923911218566	-0.942493261506372	-1.77115842587656	0	0	4.82163733276644e-17	1.53079697187715	1.53097150155462	-1.49188258328887	4.82163733276644e-17	0	-0.694511572141949	0.67537070041845	-2.4419848924379	2.63330126431978	-2.50260787036331	0	0.771109701864553	0.793111725813875	4.82163733276644e-17	-1.43223923971649	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0	-1.49789223349461	4.82163733276644e-17	4.82163733276644e-17	-1.10054197571518	-4.82163733276644e-17	-0.565189125292905	0	-2.18841195463539	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	-0.86829049882811	0.575376305259177	-1.24616334821321	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	-1.24616334821321	0	-4.82163733276644e-17	-1.11519191428974	-0.613786216661571	0	0	0.860441906432636	4.82163733276644e-17	0	0	0	0	0.880378167426523	0.682425334834075	0.584119240918398	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0.756171936458295	4.82163733276644e-17	-0.635844727103386	0	-0.977762636273284	1.17977622992894	0.709589959207629	0	0	-4.82163733276644e-17	0	0	0	0	0	0	-4.82163733276644e-17	0.429768621325653	0	0	0	0	0	4.82163733276644e-17	0	0	-1.51089069152097	-4.82163733276644e-17	0.640016148780766	0	0	0	0.67537070041845	0	0	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0
"KEGG_PHENYLALANINE_METABOLISM"	0	0	-4.82163733276644e-17	-0.80303935197975	0	0	0	0	4.82163733276644e-17	0.969818554789902	-4.88530127721567	7.26344377287936	-1.95725416590652	-1.293805645529	1.30842284037945	-0.694542926886574	1.84684472154128	-0.989596666465232	1.06377779914741	0	0	1.70275752586753	0.813551922251153	-0.699174495988789	-1.28668635818808	-1.139911140488	0	-0.83101721194277	-0.947944560087308	-4.82163733276644e-17	-1.7822860924507	0.811425384919727	4.82163733276644e-17	-1.02495019166889	0	-0.883720946867982	0	-1.26603679664574	3.25221087379477	-1.84684472154128	-4.82163733276644e-17	0.963442357352509	0	0	4.82163733276644e-17	4.82163733276644e-17	1.28668635818808	-0.954069699055186	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0	0	1.03241763724643	4.82163733276644e-17	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0.758216203830635	0	0	0	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0.76938907619196	-0.79891666648019	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0.745602700354602	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	1.40892378399202	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0.800972249411687	1.48727860171149	0.647295520326247	0	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	0	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	-0.822182079863375	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0
"KEGG_TYROSINE_METABOLISM"	0	0	0	-0.482078927582834	-0.515113757085193	0	0	-0.412280598477804	0	-2.95444319984271	-3.3897752744247	5.31598558597008	-2.20636543570149	-0.940475632956533	0.954594131999796	-3.77397323043064	3.06099788127539	2.12400820385625	4.24364818113803	-2.12400820385625	-2.19980355290905	-5.83431687460615	-2.62504203557855	-2.76009838981561	5.97560740973204	-1.87712122856345	0	-0.507006797106616	-0.613226303652853	0	-1.10635013483553	2.1612427034346	-1.33406247925716	-0.684669206040478	0	-0.554504682572735	-4.82163733276644e-17	-0.913702808085822	2.17394472764147	-1.16536260004205	4.82163733276644e-17	1.53151154734299	0	4.82163733276644e-17	0	2.25668345750968	3.59142390488455	-1.51329520191199	0	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0.691650069395925	0	0	0	0	0.333738164360629	-4.82163733276644e-17	0	0.442604204958163	0	0	0	0	-0.460806976554347	-2.45042040709599	-2.49116335675294	-0.459103122210118	0.561581715807413	1.15813595052141	0.888682132339707	1.73545900107141	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	-0.489528575497997	0	0	0	0.431606375481062	4.82163733276644e-17	0	0	1.05209333454185	4.82163733276644e-17	-4.82163733276644e-17	0	0.519249928337516	0	4.82163733276644e-17	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0.331645618703338	0	-0.691650069395925	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0.480245633210516	0.843214025745349	0.347808876636859	-4.82163733276644e-17	4.82163733276644e-17	-0.340129406951694	4.82163733276644e-17	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	-0.499112197025513	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	0	0
"GO_RETINOL_DEHYDROGENASE_ACTIVITY"	0	0	-4.82163733276644e-17	-0.80303935197975	-0.840066546409981	0	0	-0.723291383350333	4.82163733276644e-17	2.25177465103638	0.976300715476795	0.992992386859576	-0.826573461610681	-1.293805645529	-1.92596648859156	-1.68330507176062	-1.06377779914741	1.90010553228411	5.766840492752	0	-0.824371296414452	-4.11934521383472	-2.24521506607506	-1.69296903790402	5.5746851572778	1.8196068696601	0	4.82163733276644e-17	0	-4.82163733276644e-17	1.73558583302484	1.92596648859156	-1.69643864819985	0	0	0	0.863693483525214	4.82163733276644e-17	0.815690727564302	-0.77319101537629	-4.82163733276644e-17	2.23870808083752	2.28539127333347	0	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	-0.794839589110154	0	0	-1.30104969276722	0	-0.74737784754066	0	-1.139911140488	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0.758216203830635	0	0	0	0	-4.82163733276644e-17	-4.82163733276644e-17	-1.44863135401462	0	4.82163733276644e-17	-1.31592965933347	-0.79891666648019	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	-0.811425384919727	4.82163733276644e-17	0	-4.82163733276644e-17	0	0.767502896072336	0	-1.04002859658278	-4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	-1.17597880317319	0	0.899465963135516	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-1.71556313482682	0	0	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0
