"V112_GDSC"	"V227_GDSC"	"V150_GDSC"	"V52_GDSC"	"V381_GDSC"	"V33_GDSC"	"V368_GDSC"	"V191_GDSC"	"V314_GDSC"	"V120_GDSC"	"V90_GDSC"	"V183_GDSC"	"V108_GDSC"	"V206_GDSC"	"V277_GDSC"	"V186_GDSC"	"V443_GDSC"	"V123_GDSC"	"V414_GDSC"	"V336_GDSC"	"V379_GDSC"	"V58_GDSC"	"V7_GDSC"	"V424_GDSC"	"V418_GDSC"	"V428_GDSC"	"V213_GDSC"	"V214_GDSC"	"V45_GDSC"	"V249_GDSC"	"V354_GDSC"	"V342_GDSC"	"V17_GDSC"	"V56_GDSC"	"V228_GDSC"	"V171_GDSC"	"V173_GDSC"	"V30_GDSC"	"V20_GDSC"	"V265_GDSC"	"V207_GDSC"	"V247_GDSC"	"V246_GDSC"	"V47_GDSC"	"V302_GDSC"	"V62_GDSC"	"V200_GDSC"	"V440_GDSC"	"V280_GDSC"	"V239_GDSC"	"V162_GDSC"	"V143_GDSC"	"V93_GDSC"	"V419_GDSC"	"V189_GDSC"	"V138_GDSC"	"V238_GDSC"	"V68_GDSC"	"V233_GDSC"	"V9_GDSC"	"V269_GDSC"	"V266_GDSC"	"V441_GDSC"	"V434_GDSC"	"V224_GDSC"	"V19_GDSC"	"V359_GDSC"	"V422_GDSC"	"V115_GDSC"	"V193_GDSC"	"V208_GDSC"	"V165_GDSC"	"V161_GDSC"	"V395_GDSC"	"V34_GDSC"	"V442_GDSC"	"V211_GDSC"	"V5_GDSC"	"V301_GDSC"	"V217_GDSC"	"V102_GDSC"	"V129_GDSC"	"V425_GDSC"	"V259_GDSC"	"V35_GDSC"	"V275_GDSC"	"V86_GDSC"	"V282_GDSC"	"V287_GDSC"	"V457_GDSC"	"V149_GDSC"	"V399_GDSC"	"V378_GDSC"	"V460_GDSC"	"V83_GDSC"	"V329_GDSC"	"V130_GDSC"	"V53_GDSC"	"V413_GDSC"	"V278_GDSC"	"V355_GDSC"	"V406_GDSC"	"V87_GDSC"	"V95_GDSC"	"V445_GDSC"	"V2_GDSC"	"V242_GDSC"	"V288_GDSC"	"V91_GDSC"	"V417_GDSC"	"V404_GDSC"	"V296_GDSC"	"V344_GDSC"	"V333_GDSC"	"V88_GDSC"	"V101_GDSC"	"V230_GDSC"	"V28_GDSC"	"V57_GDSC"	"V109_GDSC"	"V174_GDSC"	"V163_GDSC"	"V339_GDSC"	"V97_GDSC"	"V225_GDSC"	"V114_GDSC"	"V164_GDSC"	"V32_GDSC"	"V51_GDSC"	"V132_GDSC"	"V160_GDSC"	"V73_GDSC"	"V119_GDSC"	"V311_GDSC"	"V323_GDSC"
"REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D"	-4.82163733276644e-17	-0.202727867128588	4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	-4.82163733276644e-17	0.197576093076663	0	4.82163733276644e-17	4.82163733276644e-17	0	-2.23885353762486	0.36966885865756	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-1.16690171704267	0	0.470022421364917	-0.518513362892319	0.367390816971882	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	0.36852725929393	0	0	0	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-1.81560019225438	4.82163733276644e-17	1.2938746259065	0.79755829411203	4.82163733276644e-17	0	0.953575693184486	0.447723197295288	-0.382577667642319	-1.13366977345637	-1.2938746259065	0.44467559306943	0.358480623177574	0	-0.438677815123568	0	0	-0.361784694601677	4.82163733276644e-17	0.538649560698666	0.315511853611792	-4.82163733276644e-17	-0.409163755749381	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	0.381376814136788	0.476723877220346	0	0	0.431357514700683	2.66085002833967	0.398716614544198	-4.82163733276644e-17	0	0	0	-2.11350706622699	0.36966885865756	0	-1.06898531432842	0.44166065609545	2.01143797993591	1.2784841884589	0	0.340555117279836	0.473353868591691	2.10229253538656	-4.82163733276644e-17	0.384996298604756	0	-1.61650739541343	4.82163733276644e-17	-0.481852840472149	4.82163733276644e-17	0	-0.440165258734299	0.330603152236534	-1.89503962051665	-1.21643055081463	-4.82163733276644e-17	0	0	0	-0.828601418166082	1.34102903933134	-1.26364793940739	0	0	0.333545045317936	0.348826310078963	-0.443164077228314	0.381376814136788	-0.522436585143858	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	1.17256631503265	0	0	0.364012068563079	4.40890084173475	-4.78181620485623	0.383784148464372	0.443164077228314	0	0.885966860777278	4.82163733276644e-17	0
"GO_TOXIN_METABOLIC_PROCESS"	0	0	0	-0.742305902281157	-0.784646728390424	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	-0.949193641477941	0.783246720048987	4.82163733276644e-17	4.82163733276644e-17	-9.64327466553287e-17	0	0	4.82163733276644e-17	0	0.9023686727377	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	-0.832489876127768	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	-2.05687724560883	-4.82163733276644e-17	0.872859054422417	4.82163733276644e-17	0	0	0	-1.76226980606727	-0.773593077926446	-0.761543434073756	0	0.715824106670071	0	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	0	0	0	0	0.881838513845099	0	4.82163733276644e-17	0.783246720048987	4.82163733276644e-17	0	0	2.06411821360575	-2.02162317749654	2.13637078453058	1.80825223556649	-1.40635453907582	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0.995059503913276	4.82163733276644e-17	0	-4.82163733276644e-17	0.978389075875743	0.66410085675545	0	0	0.738577941736158	0.757613629665399	0	-4.82163733276644e-17	0	-2.39128445766864	0	0	0	0	0	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	1.54756559608119	-4.82163733276644e-17	0	0
"GO_VITAMIN_D_METABOLIC_PROCESS"	0	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	-0.949193641477941	0	4.82163733276644e-17	4.82163733276644e-17	-9.64327466553287e-17	0	0	4.82163733276644e-17	0	0.9023686727377	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	-0.774956734151493	0.681562166633715	4.82163733276644e-17	0	1.42683632319675	0.876425499777523	0	-0.867571266424221	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	-4.82163733276644e-17	-0.773593077926446	0	0	0.715824106670071	0	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	-0.9023686727377	-4.82163733276644e-17	0	0	0	0	0	-4.82163733276644e-17	0	-0.906222406305653	0	4.82163733276644e-17	-0.832489876127768	0	2.06411821360575	-0.850459122177269	0	4.82163733276644e-17	-4.82163733276644e-17	0.9023686727377	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-1.77982955475771	4.82163733276644e-17	-0.916028976675105	4.82163733276644e-17	0	0	0.734888085874407	-2.87096136829392	-0.912076349861935	-1.9911723697832	0	4.82163733276644e-17	0	1.07571672308709	0	-1.74583508049913	0	0	0	0.757613629665399	0	-4.82163733276644e-17	-0.962398079921124	-1.03067492641521	0	0	0	0	0	0	-4.82163733276644e-17	2.17716802555638	-1.87698134569986	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0
"GO_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS"	0	0	-0.409661641993819	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	0.923509215224938	-4.82163733276644e-17	0.201981395628389	4.82163733276644e-17	0	0	0	-0.544311411518722	0	0	-4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0.502764196312663	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	-0.617907201852795	4.82163733276644e-17	0	0.39891721733255	0	-4.82163733276644e-17	4.82163733276644e-17	0.316757504928045	0	0	0	0	-4.82163733276644e-17	0	-1.03183477154243	0.316757504928045	-0.661959954373297	-0.419587209701996	0.991510101391296	0.480011170971525	-4.82163733276644e-17	-0.472292162941448	0	0.476899075645092	-4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	0	-0.391989027698018	-4.82163733276644e-17	0.572610572123002	0.34431825476339	0	-0.440588222275939	0	0	0	0	0	0	-0.502764196312663	-4.82163733276644e-17	0.46329183199361	0	1.11227047816256	-0.295950907414914	0.403639100036937	0	-0.412109056014828	-1.27697661324343	0.400089827974782	0.440588222275939	-0.441955051992484	0.473819731987669	3.17151371116044	1.3176098908374	1.27697661324343	0.981112376707946	0	0.502764196312663	-0.444708837666939	0.415822333508455	-0.429888181524372	-1.7233304260524	0	-0.514823066997151	0	0	-1.20416730443488	0.359890738612392	-1.97230338612966	-2.24358272064833	-1.14449075995283	0.585550807415825	0.815683947178858	0	0.659203760485747	-4.82163733276644e-17	-1.30273720912735	-4.82163733276644e-17	0	0	1.79260133109816	4.82163733276644e-17	2.8773434326165	-0.556131531610683	-0.617907201852795	0	0	0	-1.8792143536675	-0.436527347517327	0	0.394278192316427	1.31458307608543	-1.04198583750165	0	2.1232836508772	-0.378661669567553	4.82163733276644e-17	-0.396587493865126	0
"GO_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS"	4.82163733276644e-17	-0.298461785872722	-0.529778055927757	0.730539535804852	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	1.76098872069006	0	0.519431424214766	0.663137819314474	0	4.82163733276644e-17	0	0	0	0	0	0.711868962161065	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	-0.963346389800801	-4.82163733276644e-17	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	-1.42013961210191	0	0	-2.18219505991979	0.810701604161098	0	0.428160106763378	-4.82163733276644e-17	0	0	0	0	-0.596926893642768	0	4.82163733276644e-17	4.82163733276644e-17	0.570442219290032	0	0.937437323494317	0	0	4.82163733276644e-17	0	0.458608917442661	0	-0.563048608975472	4.82163733276644e-17	0.610173501678263	0	0.582637053903748	-4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	0.55156399165199	0	0	4.82163733276644e-17	0	-1.55052311303779	2.28568361347729	1.40302276894686	-2.43445923234076	1.47817887723652	0	-0.581087315942288	0	1.24036253171289	0.632893958812365	0	-0.567464278754963	0	-0.55156399165199	0	0	-1.56977912189653	0	4.82163733276644e-17	4.82163733276644e-17	0.475691149409302	0	4.82163733276644e-17	0	0	-1.20907392704562	0	0	4.82163733276644e-17	0.412774991269813	0	0.523270871541898	-4.82163733276644e-17	1.26030439370308	-2.55109670636401	0.53241968282863	0	0	-4.82163733276644e-17	0	0.683492616093729	-0.523270871541898	-4.82163733276644e-17	-4.82163733276644e-17	0	0.651479159581774	0	0	0.600188962388608	4.82163733276644e-17	0	-0.515639372534356	0.622215328222136
"GO_STEROID_METABOLIC_PROCESS"	-4.82163733276644e-17	-0.774478681906715	0.194118110250172	-0.222345868246157	-0.566318227651627	-0.67997530440505	-4.82163733276644e-17	-0.264739458923887	0.340010749303444	-0.272179852724673	-0.414799399497702	1.02420121578797	0.746895338157487	-1.44361025999098	-1.0679050482934	-0.121284506078636	-1.52551279873497	0.772866693243891	0	0	-0.164853463191028	0.93544360572052	0.291164010096601	-0.27510924231422	0.570237887426295	0	0.326566518259189	0.228982588954759	-0.161822089506295	-4.82163733276644e-17	-1.24666816421316	-0.111584999862317	-0.568400166474786	-0.984787886219607	0	-4.82163733276644e-17	0	-0.86620745234846	0	1.01907440306189	1.62089140247894	0.351136586499007	0.748042447050252	0.388745753305582	-25.6126873036094	0.644734597484948	-0.561955740504109	0.0924179984848289	-0.37490394605136	-0.109825847250485	0.276350694193664	0.272707525209963	-0.109017657922588	-0.671907019090788	-0.547699287830413	4.82163733276644e-17	1.00953971163791	0.257994487850523	-0.269319238916778	2.14684996945839	-0.349935082132095	-0.228486457665128	-0.226879219141863	-0.37035925726325	0.0957079072818496	0.215378368831603	-4.82163733276644e-17	-0.792066752257613	-1.1033262959833	-0.419654760073311	0.896704854135553	-1.28445227486756	0.279315854179725	-0.27835649631456	-0.318516333857704	-0.49774014664568	1.1441280257042	-1.1655395776446	-4.82163733276644e-17	0.567280970492148	0.274196930892353	-0.10884158636512	-5.67730680593233	8.59532939071387	7.78993037990261	-2.38843832632857	12.0293069058545	10.1985794588428	-8.10319393409819	1.81131797224241	1.81475996899684	1.81131797224241	2.31581252278243	-1.90622334913491	0.109355555274743	-0.246887430911741	-0.219527050940463	0.861474348077102	-1.86335108185654	-0.704831221459512	0.422765787295791	-0.117348528403764	0.0963628632298668	-1.01725053709182	0.464968531576476	0	0.329988656477026	-4.82163733276644e-17	2.20420009294412	3.47604839305134	-0.333373222952889	0.819117812642561	0	0.395141429654187	-0.32440408828334	0.550108418722115	-1.19196788286414	0.804867947690454	0.93544360572052	0.388745753305582	0.257994487850523	0.106150918718287	-0.286138025896511	0.445227740394044	0.417858717496579	0	0.756451167813107	1.4239960112546	-1.03324664338512	-0.356306373135283	2.12070843339994	-0.368095488240619	0.229771124033893	-0.388337323948795	-0.454987181520754
"GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS"	0.0795209492055029	-0.395413718185583	0.129064831960901	-0.697694731717913	-1.2819375186604	0.586305989183607	-0.224211611897846	0.280791229583803	4.82163733276644e-17	-2.10261239437456	-2.91090984569768	0.816670498601986	0.478658824615804	-2.25544214605035	-1.77747730825682	-0.415117916976271	-1.24514149277402	1.09624210077683	0.308984034727836	-0.148148974256018	0.274871322580089	0.651765033163581	0.606851966847927	-0.728911609873941	0.772825235773127	0.938652386123782	0.484098459433149	-0.585105559847516	0.419227034259862	0.0753358500862408	-1.02384338571903	-0.269504401421277	-1.44918519550248	-0.300641073394363	0.542283044491233	0.0715154298032584	0	0.740913316956388	-0.304955536300571	1.55058120824769	1.8620539524796	-0.744576432408093	0.197847436498466	0.906192938445683	-24.0572890902444	-0.400948974618404	-1.26795887323869	-0.526403351446822	-0.229832808356357	0.370557141750229	0.177053477696553	-0.198804891187998	0.437663400635723	0.954061301901803	0	0.872463688985083	-1.13934779957053	-0.203122502669171	-0.408218493811216	1.0090902309822	0.139765415958904	-0.346393231005368	-0.341346349958795	-0.564513833959122	0.426469523936626	-0.230173762685181	0	-1.19849886347496	-0.612207583742125	-0.651138249797084	0.530536985560099	-0.766741004066786	0.302570142140205	0	1.15270568051469	-0.744576432408093	0.646438238031516	-0.664544903615921	-1.15875572139643	1.28442728975539	0	-0.365750642750847	-3.56421861899881	6.63982305624632	5.7787520991877	-1.89440515172928	5.25186609713474	10.6235479025769	-11.5963446760563	-2.37815726941053	3.46772365037569	1.66383130042288	2.56645445932977	-3.2354225868653	-0.418154535870429	-0.160872958000629	-0.556581932550638	1.4605539401737	-1.40497147839677	-0.913576969368606	-0.926326969381547	-0.280492480417971	2.00802494898357	-1.6254634325649	-2.65628551285144	-0.833784314043717	0.20882202041446	-0.439015140119463	1.76029102177887	2.57228499681726	-1.13251346482488	-0.789888783632107	0.424029220677003	0.358924692327599	0.83803458067007	0.454632931455129	0.359230489656161	3.69080663687834	0.651765033163581	0.267022792037344	0.16736188362916	-0.200572213945738	0.472945774713495	0.646438238031516	-1.16201469483914	0.582475898431035	1.07637880929233	0.44912377227918	-0.597751371294718	0.159108957186538	2.0912283435385	-1.22302108196136	-1.01178547734044	-0.752910107399414	1.13939029031418
"GO_ALCOHOL_METABOLIC_PROCESS"	0.486673833883601	-0.0596158983048819	0.153039616118777	0.262234489708574	-0.592048459273456	-0.530369908420326	-4.82163733276644e-17	-0.0941903092285366	0	-1.62144959741575	-2.41596615426526	0.263699263628545	-0.491877403391944	-1.47755521343708	-1.17032748306296	-0.349475484128513	-0.395982449676991	-0.704388492712325	0.760657633018542	-0.400407206563962	-0.498539028663643	0.774884160634516	0.566396958512023	-0.705296002409451	-1.01723814661797	1.78621144238043	0.252647887037617	-0.429654888411443	0.530369908420326	0	-0.728512425015042	-0.19751394623751	-0.912829131282088	-0.164235276713864	1.10006459608306	0.0848607307099885	0.125968629161681	0.534802211683357	-4.82163733276644e-17	0.772151306461313	1.00225235305768	-0.361908437141961	4.82163733276644e-17	0.551765137431534	-28.1077068430963	-0.495224270531863	-1.14886880786606	-0.644093437493453	0	0.47789848251964	0.515178563702455	0.0957726500500502	0.550094539453968	1.18659107074199	0.19588865130785	0.347280900454133	0.178618158730773	-0.290686718106444	-0.489290480055957	0.577483455671309	-0.855477910310947	0.384428951385063	-1.32041923616954	0.414838374500234	0.387761267449964	0.186562171880218	-0.325149256077384	-1.25396154945354	-0.818415121481561	-0.19751394623751	0.476696542802224	0.600754531093376	0.71752644874279	-0.352131349053445	-0.599858395222284	-0.962845647674593	-0.864089838228146	-0.875873606756448	-0.47276803946253	1.16407078122686	0.349475484128513	-0.304747338005387	-3.29431641570275	7.16085315753337	4.74551860875636	-2.16371403875552	2.45585598739247	8.07115593991599	-5.63967694249289	-2.22033515866558	1.80835381004505	1.81031752585411	1.2134896833368	-1.2965649170827	-0.599858395222284	-0.0888819352455257	-0.694801979815348	-4.82163733276644e-17	-2.33691322271222	-0.913330646298512	-1.05647260959664	0.372535460901937	0.404320897852164	-1.63307047605205	-2.30771699446987	-0.841443644133802	4.82163733276644e-17	0.374832159254265	1.76102054749315	0.947358227130367	-1.92121923542951	1.10632941137324	0.13732006054922	0.745202304885853	0.702827680041621	0.885583193597207	0.805305540933356	2.31428121476596	0.774884160634516	-0.672935972467	0.644173559371009	-4.82163733276644e-17	0.570147342151105	0.856051829480497	-0.620143736166782	0.934944591178258	0.422025213058318	1.00127830279752	-0.948501117617587	-0.237381701975871	1.40218043975183	-0.290905806645561	0	0.187768187035417	0.918766442109686
"GO_STEROID_DEHYDROGENASE_ACTIVITY"	-4.82163733276644e-17	4.82163733276644e-17	0	-0.451893737608034	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	1.02863208275681	0	-4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	0	-1.56377374052628	1.24194955351128	4.82163733276644e-17	0.440012275021643	0	4.82163733276644e-17	0.635868570788868	-0.581000286424445	-4.82163733276644e-17	-0.816828648286295	0.678159394203871	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0.487038836920237	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	-2.10803065345801	0	0	0.398823941709599	0	0	-1.34311543734211	0	4.82163733276644e-17	0	-1.44195639527477	-4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	0	0.669273245609611	0	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	1.31955486751164	0.519889257847446	4.82163733276644e-17	0	0	-4.82163733276644e-17	-1.47998215778003	-4.82163733276644e-17	0.531196158571662	-0.532639030962069	0	4.82163733276644e-17	-1.37169509123349	-1.76087732859987	2.06985445224319	1.47998215778003	2.53465929178026	1.09077202533593	4.82163733276644e-17	0	4.82163733276644e-17	-0.726341311483643	4.82163733276644e-17	-0.587808381987454	-4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	0.448603604820697	0	-4.82163733276644e-17	0.383796629180753	4.82163733276644e-17	-1.23465649993306	0	-1.38308662660613	-4.82163733276644e-17	0.501054466176835	1.86851633911142	0	0	4.82163733276644e-17	-1.11147043840744	-0.49205970330022	-0.526907402679764	0	0	1.51869028270295	-1.23659546948103	0	3.61190900311383	-0.465446017905214	0	-4.82163733276644e-17	-1.33150761693651
"GO_ESTROGEN_METABOLIC_PROCESS"	0	0	0.419781667528422	-0.498889896319183	0	0.520053060835388	0	0	0.7487911661501	1.084032401977	-0.99163320403973	0	0	0	0	-0.627736159974668	-0.691116437240581	1.34694805337147	0	0.48665094164986	0	0	1.66482656086109	0	0	-0.870480948317922	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	0.53501869190175	0.800458676684924	-4.82163733276644e-17	-4.82163733276644e-17	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0	-2.22202039743484	0	0	0	0	0	-1.44976558936056	-4.82163733276644e-17	4.82163733276644e-17	-0.614398898712791	0	0.619338177707811	0	0	0	4.82163733276644e-17	4.82163733276644e-17	0	-0.51642234014132	0.721003282520892	4.82163733276644e-17	0	0	-0.898251020383155	0.627736159974668	-4.82163733276644e-17	-4.82163733276644e-17	-1.45397013382878	0	4.82163733276644e-17	0.495502095470178	4.82163733276644e-17	0	1.41582765798825	0	0	0	4.82163733276644e-17	-1.58853260163057	0	-4.82163733276644e-17	-0.581749138194415	3.84062488159805	3.84787465258183	-1.47877163691109	4.82163733276644e-17	0	0.650604536715165	-4.82163733276644e-17	-0.584722126673567	0	0	-4.82163733276644e-17	-0.778904959404622	-4.82163733276644e-17	-0.638099027414426	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0.495502095470178	0	0.718782512002162	0.428547164978312	4.82163733276644e-17	0.54017168076293	0.495502095470178	-1.43997507343355	4.82163733276644e-17	0	1.92617594273206	0	0	0	-1.16734009552176	-0.54017168076293	0	0.645188534780902	0	2.7773803590923	-2.33571857074312	-4.82163733276644e-17	0.617683604017528	-0.512834124928277	4.82163733276644e-17	4.82163733276644e-17	-1.38824986238222
"GO_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS"	1.36037393059198	-0.575770091557943	0	0.372182525431564	0.911178889847229	0	4.82163733276644e-17	0.53709673537961	0	0.667855183719541	-0.388744490240595	0.558042024077528	-0.429989015296196	-0.201196911777315	0	-0.275418908142618	0	0.604924946194919	0	0.200585260587255	-4.82163733276644e-17	0	4.82163733276644e-17	0.613668292248278	1.20929206065663	2.25064657172306	-0.891119023653964	-1.62689456871289	-0.427517867932003	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0.745345014660512	-4.82163733276644e-17	0.195385354573848	0.198914191708847	0.201138884218377	-4.82163733276644e-17	0	-2.36408402514917	-0.43248259740792	-4.82163733276644e-17	0.195385354573848	-4.82163733276644e-17	-0.641054359839731	-0.242947529093333	0.271538158325105	1.23216128981051	-4.82163733276644e-17	4.82163733276644e-17	0.268991413939305	0.201791320513346	-0.911178889847229	-2.96546180299081	0	-0.200337874779907	-0.201757583480895	0	-0.417851190200688	0.199577094494301	4.82163733276644e-17	0	0.900884682897846	0.275418908142618	-0.68274022632108	0.254356156503053	4.82163733276644e-17	0	0	0.201138884218377	0	0	0	0	4.82163733276644e-17	-0.583290662564408	-4.82163733276644e-17	-3.15853025960004	2.57529906567433	1.27316346328387	-1.27732064192435	-0.881096633747662	2.99054029340953	-1.32443096907061	-1.05105432613131	0.549855475377188	0.803616456385681	0.290302897898278	-0.687888775163695	2.66273791946223	-0.231150313553543	-0.529293974571205	0	0	-0.283406286707316	-1.77921471841876	-0.265230465396271	0	-0.587460448443943	-0.81341481487314	-0.242947529093333	0	0	1.0369998625656	-1.50141130842263	-1.72760961889716	0.428468909482872	-0.265230465396271	0.210581537535286	-0.795326722640031	0.565461651858228	1.58264567179098	2.64213366674318	0	-1.01737125788991	0.693091694077792	0.205130831703861	0	-0.210581537535286	-0.236419290899934	0.793992338995907	0.203352991713232	4.82163733276644e-17	0	0.219101632930881	0.745411774675988	-0.201733638416378	-0.253184295607105	0	0.284767729530042
"GO_AMMONIUM_ION_METABOLIC_PROCESS"	1.77006524522903	-0.608561145869215	0.107619406732588	0.182884643553423	-0.732111520300898	0.126299913393242	-0.188694002278019	0.649809058290056	0	0.883593218520912	-0.0962709761108391	0.417972651008881	-0.468497646659455	-0.11967605121988	-0.741677387638987	-0.140625189503895	-0.165378632594111	0.130092674353128	0.374804461769987	0.424678531416476	-0.196926429815949	-0.18814613247483	0.377009998284684	0.785356975546482	-0.387370318578136	1.40622875992705	-0.653338148903939	-0.893446909584647	0.813496180825916	0.135240329096479	-0.277658820319278	-0.749044718644	-0.187590336384073	0	0.26524900375748	0.280202418002616	0.444878514841503	1.02680937196018	-0.368202593815769	0.110800050342952	1.101923562091	-1.52458463019341	0.168923839458215	0.201054328260423	-1.26314533748958	-0.472584245587606	0.6755368151283	0.413567581299311	-1.47216315170194	0.755341276894777	-0.137332837492854	0	1.97528845601619	-0.337729468174479	0.53103320349281	-0.661561821962575	-0.537490212763524	-1.34179838552156	-2.35319462954292	0.675425516303475	-1.1507411799449	0.2718038665512	-0.46804909969284	1.16328772331866	0.112401202874419	0.312083182197908	-0.136921631258976	0.528281918574523	0.140625189503895	4.82163733276644e-17	0	-0.63522909719691	0.570327455687135	0	-4.82163733276644e-17	0.138565437359399	-0.332974630680136	0.300536022079232	-0.568704762533785	-1.24790411782462	0.875499884810825	-0.509808244158293	-1.42101285060306	3.0283498564134	2.15296021623677	-1.14659407008356	1.79492281924735	4.45505115387327	-5.83453530007185	-1.37873550833174	1.69395424120567	0.943928821466117	1.95384531851789	-1.15812832858722	1.99014983168599	-0.135613126200406	-0.430547395279468	-0.189765055886389	-0.153772169231744	-0.906323296483693	-1.36722767373014	-4.82163733276644e-17	-4.82163733276644e-17	0.751056130335997	-0.363601489218395	-0.314487134099599	0.387634764008671	-0.442252942557443	1.2065868709397	-1.44156891907406	-2.44268998140209	-0.648138446233396	0.200673429195853	-0.494010797772972	0.437409633276544	0.46299445891523	0.855022176342026	2.52575294050779	-0.382075672561723	1.0809206789257	0.75954469043759	0.129260427875939	0	0.566874964847503	-0.306901266767562	1.39890904168781	-0.556770873928395	-0.285581569783394	-0.491105824077337	0.133125105788655	3.02266765094542	-0.277165339220349	-1.70586526602781	-0.727785868296226	0.911584634265829
