"V197_CCLE"	"V411_CCLE"	"V299_CCLE"	"V95_CCLE"	"V280_CCLE"	"V186_CCLE"	"V183_CCLE"	"V28_CCLE"	"V22_CCLE"	"V175_CCLE"	"V36_CCLE"	"V405_CCLE"	"V344_CCLE"	"V383_CCLE"	"V259_CCLE"	"V466_CCLE"	"V381_CCLE"	"V270_CCLE"	"V155_CCLE"	"V72_CCLE"	"V266_CCLE"	"V463_CCLE"	"V11_CCLE"	"V126_CCLE"	"V291_CCLE"	"V294_CCLE"	"V173_CCLE"	"V207_CCLE"	"V329_CCLE"	"V447_CCLE"	"V13_CCLE"	"V79_CCLE"	"V465_CCLE"	"V281_CCLE"	"V448_CCLE"	"V102_CCLE"	"V116_CCLE"	"V18_CCLE"	"V189_CCLE"	"V252_CCLE"	"V412_CCLE"	"V227_CCLE"	"V166_CCLE"	"V24_CCLE"	"V439_CCLE"	"V44_CCLE"	"V341_CCLE"	"V43_CCLE"	"V418_CCLE"	"V177_CCLE"	"V392_CCLE"	"V352_CCLE"	"V258_CCLE"	"V164_CCLE"	"V420_CCLE"	"V162_CCLE"	"V265_CCLE"	"V311_CCLE"	"V180_CCLE"	"V367_CCLE"	"V172_CCLE"	"V84_CCLE"	"V461_CCLE"	"V416_CCLE"	"V90_CCLE"	"V71_CCLE"	"V432_CCLE"	"V462_CCLE"	"V349_CCLE"	"V350_CCLE"	"V382_CCLE"	"V171_CCLE"	"V91_CCLE"	"V459_CCLE"	"V460_CCLE"	"V358_CCLE"	"V346_CCLE"	"V80_CCLE"	"V241_CCLE"	"V92_CCLE"	"V269_CCLE"	"V289_CCLE"	"V404_CCLE"	"V260_CCLE"	"V306_CCLE"	"V118_CCLE"	"V414_CCLE"	"V300_CCLE"	"V320_CCLE"	"V30_CCLE"	"V150_CCLE"	"V208_CCLE"	"V387_CCLE"	"V21_CCLE"	"V364_CCLE"	"V81_CCLE"	"V33_CCLE"	"V268_CCLE"	"V211_CCLE"	"V327_CCLE"	"V142_CCLE"	"V154_CCLE"	"V218_CCLE"	"V190_CCLE"	"V2_CCLE"	"V332_CCLE"	"V455_CCLE"	"V357_CCLE"	"V372_CCLE"	"V273_CCLE"	"V55_CCLE"	"V436_CCLE"	"V160_CCLE"	"V376_CCLE"	"V119_CCLE"	"V396_CCLE"	"V393_CCLE"	"V85_CCLE"	"V10_CCLE"	"V182_CCLE"	"V275_CCLE"	"V413_CCLE"	"V216_CCLE"	"V32_CCLE"	"V9_CCLE"	"V100_CCLE"	"V310_CCLE"	"V176_CCLE"	"V17_CCLE"	"V200_CCLE"	"V170_CCLE"	"V63_CCLE"	"V161_CCLE"	"V12_CCLE"	"V156_CCLE"
"GO_CELLULAR_HORMONE_METABOLIC_PROCESS"	-0.751162701615626	4.82163733276644e-17	0.931733814285135	0	1.26643789566985	-0.912831971198996	-4.82163733276644e-17	-0.172138523184816	0	0.388173952456462	0.25776198482764	1.53659056707412	-0.281106493193031	0.194076955182591	0	0	0.977796142142802	0.194076955182591	-4.82163733276644e-17	0	0	0.266302122540144	-0.278902936528635	0.572045279207148	-0.755276623854336	4.82163733276644e-17	0.197092228307769	-4.82163733276644e-17	0.138992394440329	0.38606329890038	0.71019258933492	2.54779637584348	-1.20871636639188	0.670251384835365	-0.25944072142938	4.82163733276644e-17	0	-0.201215882223776	0.750985174944748	-0.677878832886741	-2.0385458859471	0.648341458900474	0.639086854786208	0.448685076480752	-6.06735020296255	5.60410528533981	1.11387835121232	0.841683545249933	1.36261208002519	-3.98911741521312	1.82715167013585	-1.89361964735556	0.804275454157614	-0.795029314919308	1.02467018671885	2.5438624264618	0.420761566650726	0	0.200488062642028	1.13691726990932	0.442152949469063	-4.82163733276644e-17	-0.602177587390703	-0.232732649336833	0.387418507077092	-0.403919094795988	-0.693659895946152	-1.29436419338385	0.448685076480752	-0.386879347269082	0.632581866654903	0.49378896333066	-0.869542148802001	0	-0.524152493556509	-0.200653664747584	-4.82163733276644e-17	0	4.82163733276644e-17	0.19963465580798	-0.188435806890678	0	-0.524152493556509	0	0.382982149254553	0.66279018880548	0.387584055705888	0.199375538205839	-0.873713072914898	0	0.798096415343013	-0.438460244164792	0	-0.757148517391667	0.217318202904813	-4.82163733276644e-17	0	0.816815877026003	0	0	0.648341458900474	0.201197643097919	0	-0.199757521552437	0.181761786907247	0.171017704068579	0.485220071131389	-0.561025445881208	-0.530754835562106	-0.203170608215405	0.201073828799117	-0.530754835562106	0.194778657812317	-0.221390069019658	-0.25776198482764	0	0	1.88536056315932	0.13702948111	-1.5647637277105	0.866862527726588	-0.833008393280108	-0.635823025903141	0.288399057278631	-0.153551889750742	-0.478919237728125	0.529224437736838	-0.161812535478685	-0.20123269961028	-0.197647326586563	0.972973891562052	0.371654049733853	-1.47690720802763	-0.159856515248351	-4.82163733276644e-17
"GO_HORMONE_METABOLIC_PROCESS"	-0.720228822380772	0.138786011162171	1.62451862453836	0.110297355872708	1.48094745014811	-0.469715341934392	4.82163733276644e-17	-1.82566450949621	4.82163733276644e-17	0.280440993194243	0.426796683439695	0.915149256281961	-0.871027396751082	4.82163733276644e-17	-4.82163733276644e-17	0.200948543647727	0.216225623109145	0.55984627101448	-0.64704091397712	0.192179330636825	0.138823453138174	0	0.661431523143244	1.10206494653196	0.598945426114527	0.199093749629223	0.142395340662331	0.388268834930871	0.10878493951469	0.280018003926972	-0.650926628500978	2.13473573918185	-0.851971486616194	0.488862957662198	0	-0.387105966333307	0.638279712870679	0	0.720204063883535	-0.495910432266176	-1.34856136612188	-0.799288376371675	0.734891044911998	1.26855798265444	-6.02114004460581	5.96771826994558	-2.19596431718247	0.649657151274537	1.67397408350698	-3.19823746526158	2.3428859848997	-1.22079831829641	0.538773461097845	-0.535529768491414	0.68648632636256	1.80634312879262	0.321707627810218	-4.82163733276644e-17	1.00350896798897	1.67361686012931	0.285007620331768	-0.533873716276456	-1.10005788187191	0.233241631913793	0.499245187489207	-0.540869735934946	-0.510527661594918	-1.1115023791532	-0.646917251279947	-0.280293363346394	-0.851971486616194	0.329739407777048	-0.811281880000497	-0.150709373814888	-2.03909279025954	-0.598945426114527	-0.135470621448487	-4.82163733276644e-17	-0.137701793728905	0.570204318396399	-1.15101655574822	0.13985428192853	-0.983012509401896	0.125870880974296	0.925994173364935	0.481980439912038	0.500613756478118	0	-0.850736398974672	-0.166587705814549	2.12948485930055	-1.24062881970888	0.165964817174898	-0.456557458398081	0	0	-0.16282806418284	0.314048408102134	-0.388037447279696	-0.488930783356382	0.468685182460103	0.378860831949499	0	-0.570178391255697	0.517737003252922	-0.510527661594918	0.322246740973482	-0.164086904420218	-0.362349145036223	-0.170896006097447	-4.82163733276644e-17	-0.362349145036223	4.82163733276644e-17	-4.82163733276644e-17	-0.848693983894719	-0.134619693499119	0.283950220709353	1.10667535206496	0.378130369761676	-1.41382802015034	0.67362816693211	-1.60552175459349	-1.20760319939804	0.947707500645348	-0.113419594100078	-0.143032295041076	0.585000455900131	-0.441031460670419	0.510527661594918	-0.568254455499918	0.358827164254204	0.270025076373502	-2.04716565466303	-0.118524578835122	-0.426517721141961
"GO_TERPENOID_METABOLIC_PROCESS"	-0.74659078870048	0.192322225734749	0.92851645568213	0.138961523072689	1.466741878639	-1.10959449868325	0	-1.62166550848253	-0.198467949968112	0.386238315080053	-0.465234894786678	0.471526522994495	-0.931122206692961	0.191780079732901	0	0.859902963833354	-4.82163733276644e-17	0.191780079732901	-0.200991633339851	4.82163733276644e-17	0.193112488026705	0.256844461581114	0	0.570302456770071	0.199887745785683	0.796156194657344	0.195306872900501	4.82163733276644e-17	0.138263723334509	0.3831399803519	-1.6965693916729	1.10002543444698	-2.07193738962122	0.657511007271525	-0.25008592018173	0	0	0	0.746239248044488	0	-0.684170619921481	0.635696282619342	0	4.34102228705739	-11.5738307462198	8.33517886344363	1.10002543444698	1.95228766583221	1.9230920533529	-5.5949078006329	1.77914622617565	0.554969835824619	0.184443253179178	-4.82163733276644e-17	-0.886509254661143	3.44588104234996	0.403143665601418	2.42732511087216	0.998300534123828	0	0.430760806999518	0.462518180065723	0.602347722054826	-0.223805893958092	0	-0.185106400599052	-0.680823836662383	-1.25119619674881	1.39114280617334	0.73276181761429	-1.18349913132099	0.482009195440441	-0.838843003489433	0	-0.504834195392818	0	0	-0.681094286923668	0	-0.635696282619342	-0.389180283333366	0	0	1.06665191107437	0.379099469131908	-0.195076781059678	0.385316696634191	-0.714579641690489	-0.836461814696537	-1.68336495353379	0.183771972021924	0	0.549406128131735	-2.10466390434247	0.605483662273116	-0.197590712413503	-0.200507588921622	0.390218170730523	4.82163733276644e-17	0.804843464972327	-0.200417047128672	0.20088064047846	0	-0.198630478917448	-0.465234894786678	1.08095746173458	1.20138892163345	4.82163733276644e-17	-0.518732068154115	0.518732068154115	0.200592895076189	-0.518732068154115	0	-4.82163733276644e-17	-0.248432770503325	-0.388410276388418	0.176299217991871	1.24685986744493	0.527330849568701	-0.197590712413503	-0.176299217991871	-0.810220662305184	-0.615023960536126	1.41482945816679	-0.359016879844321	-0.460299509844056	4.82163733276644e-17	-0.37007354089805	-0.201080097426025	-0.195975444035572	0.480754224431889	0.571948329445842	-0.361255809722352	0	0.416584920631355
"GO_ISOPRENOID_METABOLIC_PROCESS"	-0.913040000876518	0.385403720489927	1.08639598123029	0.280763883102022	0.476818942941051	-0.563541852914203	-0.115426155799398	-1.32145340507568	-0.185990004183156	-4.82163733276644e-17	-1.04319893192999	0.18195030804243	-1.09785880198576	4.82163733276644e-17	0	0.732237182315508	0.254430815622449	4.82163733276644e-17	-0.1939510065386	0	0.386184477063926	0.206051517594648	0	0.135537736058589	0.189708491305769	0.671801585536648	0.38793744780894	0.19964210348206	0.126886466274495	0.142647326787483	-1.43599090864253	1.02193722337286	-1.85151929490945	0.58642383448984	0	-0.496330952614903	-4.82163733276644e-17	0	0.42595390706573	4.82163733276644e-17	-0.566538692626915	0.56520572099494	0.198990010689493	3.76427715433927	-11.5874619161138	7.33077162388939	1.02193722337286	1.79731650378083	1.60442265970008	-4.85905535783965	1.51467488572855	1.23087121041009	0.161764129068535	4.82163733276644e-17	-0.757557231529173	8.49750347386522	-0.703427443776745	2.08500991118012	0.820818045935183	0	0.368082024175735	0.738981800744831	-0.520640909400883	-0.526766904270665	0	-0.162733249890495	-1.49224095173566	-1.01694000462065	1.14749794212924	0.659864269431501	-1.04319893192999	0.416922308942033	-1.1243383367993	0	-0.401150769545992	0	0	-0.354622698778144	0	-0.56520572099494	-0.376524712888083	-0.609136629968773	4.82163733276644e-17	0.846802027276281	0.139027415305625	-0.387787861187115	0.570042428535073	-0.642087063109068	-0.504135433637576	-1.42343321980834	0.160792472967526	-0.673163981620157	0.441809481403449	-1.82706734482763	0.493411593701325	-0.388792179839475	-0.191757732765154	0.163699565273697	-0.199329751461057	0.730516529172656	-0.191426547517919	0.193347446603538	0	-0.186377363759018	-0.400895745101428	0.859896349556797	1.06054859817213	0	-0.452131579621364	0.452131579621364	0.192084604395487	-0.452131579621364	4.82163733276644e-17	-0.19881010301429	-1.10717245609081	-0.367183931464395	0.15049900644226	1.01291409099576	0.438341986574689	-0.388792179839475	-0.15049900644226	-0.685106191605174	-0.502235489569766	1.21503143173322	-0.306566179501288	-0.179829202121888	0	-0.13836193829358	-0.194535157486241	-0.38831594254095	0.183600707162916	0.546007786059362	-0.30997593523733	-0.138034854143616	0.1703609327448
"GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT"	-0.555536673276167	0.563353377091585	0	1.08799018065212	0.535772373487344	-0.198026055398098	-1.24808796332494	-1.85595755062819	-0.15472801687394	0	-0.861634597978438	-4.82163733276644e-17	-1.42575464836703	0.13881966920734	0.592626542633165	0.571323930680386	0.521565774792009	-4.8416328688121	-0.381528235237071	0.193136658569235	0.138976572002217	4.82163733276644e-17	-4.82163733276644e-17	0.896208314829432	0	0.199522791706237	1.36632639410826	0.388453350671932	0.571319082488985	0.732136275604562	-0.382012100420136	-0.198645246766352	-0.319273500699535	-0.164127678550435	0	-0.387680584049227	0.643582931321096	0	1.25307190819619	4.82163733276644e-17	-0.421755757491026	-1.24500105615623	0.747046945133227	3.71754672459616	-14.4098209332022	9.51177737462794	-0.700245721966022	0.654981533125439	0.787037527125918	-1.52383523499767	0.711737965987377	1.0407551207737	0.749678731412704	-2.15360609336694	-0.204239296337927	3.42807920862912	1.21276354095632	6.2010407412445	1.52353760510621	4.82163733276644e-17	-0.589195340183066	0	-0.431271162102098	-1.27951757208901	0.131934187651697	-0.137502583713871	-0.515540611388179	-0.136672914013838	-0.229967135385574	-0.280467377693543	0.180090220963469	0.334093873151481	-0.335284281308821	0.63255818592972	-1.49579892752061	-0.610136815249026	0	-0.28047881535778	-1.19701944915323	-0.473577162599539	-1.17131565113233	-0.515540611388179	-0.157250376890869	1.81136794141907	-0.621886118075498	-1.89526292643061	0.13214806846239	-4.82163733276644e-17	-0.602614425443951	1.40841870360504	0	4.82163733276644e-17	0	-0.195723311344845	0.387491106704788	-0.570218478190587	-0.164746406553386	-4.82163733276644e-17	0.779097139207911	4.82163733276644e-17	0	0.650851034873988	0.467132780522882	-0.984332453976023	2.04093805910241	4.26834830735509	2.42485141282469	-0.165979591217693	-0.968310930953082	-2.30040171501589	1.06844724045976	-0.968310930953082	-1.56717403685588	-0.74251702005954	-1.39788204867697	-0.527808282834159	-1.14834106003135	2.13045674866078	0.562053347725504	0.53094506650016	-2.00502872299928	4.82163733276644e-17	-0.180639692045373	0.961048962887677	-1.57420445398112	-1.91081254611701	0.596081074322002	-2.75291699597545	-0.170242429582568	-0.146512603807199	1.4292176448586	0.680023890707528	-1.16490399461101	-1.66216994975846	0.138668319725059
"GO_BILE_ACID_AND_BILE_SALT_TRANSPORT"	0	0	-4.82163733276644e-17	0	0	-0.219094891212594	0	4.82163733276644e-17	0	0.42298724234646	4.82163733276644e-17	0	0	0	0	0.743999660239458	0	-1.98725495049744	0	0	-4.82163733276644e-17	0.662923599228845	0	0	0	0	1.27205324561763	0	4.82163733276644e-17	4.82163733276644e-17	0	0	-0.922080044501698	-4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0.989296287110291	0	-4.82163733276644e-17	1.23350715819908	-9.1628303259106	1.94557158317303	-0.383046734642675	-0.580566423889832	0.465963291268649	-2.98218270124182	1.45205021792241	-1.48841946733744	0	-3.06245763058205	0	0	4.82163733276644e-17	1.40995925784539	2.3406430457776	0.578749562006477	-0.533241867159618	0.506218523019187	0	-1.51371977842191	0.417656984681031	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	1.65873284997077	-0.54280244832492	0	0	-0.463466253159034	0	4.82163733276644e-17	-4.82163733276644e-17	-0.533241867159618	-4.82163733276644e-17	0.398310053025497	-0.50193889484947	0.418714736988737	0	-0.3328299951921	0.864891912637776	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	0.458536165954292	1.45738806949544	4.82163733276644e-17	-4.82163733276644e-17	0.561124453945625	0	-0.528569652541064	4.82163733276644e-17	0.40127329543063	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-0.575146248610144	0.55433828424799	-0.98369237349105	-1.30919797475915	-0.601252825029838	0.777883462679369	0	4.82163733276644e-17	0.44657049017154	0	0	-1.1077952079849	0	-0.601252825029838	-0.625411657280224	0	-1.27511055049394	1.34265785104499	-1.79546413403035	4.82163733276644e-17	0	4.82163733276644e-17	1.76729733378533	-0.363434985350747	-0.99062366322258	0
"GO_RETINOIC_ACID_METABOLIC_PROCESS"	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0.722618766208626	0	4.82163733276644e-17	-4.82163733276644e-17	-0.775653923882977	0.436492114718767	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	0.884019561243948	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-1.86642536450824	1.84583469348885	-1.15358917772442	-1.83231139237998	-0.874293253390288	0	-4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	1.35022948931841	-4.82163733276644e-17	0.693617865079488	-0.771987686372321	0.623556595084064	1.84583469348885	-0.796501801744156	2.80543999155142	-0.63572317150108	0.804385628666898	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-0.984813407047727	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	-0.661447294595572	-1.40035552176309	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	0	-0.745609840295805	0	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	-0.745609840295805	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	-0.777500936722516	0.65614537993552	0	-4.82163733276644e-17	-0.894000902711182	0.812441207385673	0	0	0.664129204227502	0	-4.82163733276644e-17	4.82163733276644e-17	0	-0.783098596858931	0	4.82163733276644e-17	-4.82163733276644e-17	1.16346732520126	-0.770168291678371	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	-0.871900106901583	0	0.629585035873187	0.650924133972716	0	0	0	-0.939585143745469	-0.818599833310122	0.914781072734141	0	-0.714753624818334	0.749017795664943	4.82163733276644e-17	4.82163733276644e-17	0	1.75810352266954	0	-0.557685869125887	-0.569635590266321	4.82163733276644e-17
"GO_RETINAL_METABOLIC_PROCESS"	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	-0.56592194974912	4.82163733276644e-17	4.82163733276644e-17	0	0	0.836549781468331	-4.82163733276644e-17	0	4.82163733276644e-17	-0.890941766882203	0.538368995631342	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	1.00155878909439	-4.82163733276644e-17	0	0	0	0	0	0	4.82163733276644e-17	-0.896642802472025	1.97004091021507	-2.88465968458861	-0.879788549133962	-0.991655042867168	0	4.82163733276644e-17	0	0	0	-0.979616086307848	1.4727504921408	4.82163733276644e-17	0	-0.887187725354824	0.734370534298399	-1.68354134646613	0	1.88248302676461	-1.80410990564979	2.16191205105253	0	0	0	-1.10395613266612	1.11713553697284	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	-1.5231489714974	-0.764026448371275	0.806721655128748	4.82163733276644e-17	0.932747593550237	0	-0.799253657461298	0	-0.860152521129199	0	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	0	0.768079384507527	0	4.82163733276644e-17	-1.01171771477934	0	0	4.82163733276644e-17	0.776322577241466	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	-1.33842396680209	-4.82163733276644e-17	0	-0.989217559583478	0	0	1.83674030319291	0	0	0	0	-0.934855942660225	-4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0	0.843143968831988	4.82163733276644e-17	0	4.82163733276644e-17	0.796308106665936
"GO_RETINOL_METABOLIC_PROCESS"	0	0	-4.82163733276644e-17	4.82163733276644e-17	0.204393191097051	0	-0.315587896043183	-0.442772643173184	0	0	0	0.553210582339167	4.82163733276644e-17	0	0	-0.603277753344582	0.292881533869961	0	-4.82163733276644e-17	0	0	0.706692162130104	0	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	-0.608558118056818	1.65366170082041	-2.24370209052496	-0.592964745231203	-0.697357252483352	0	0	0	0	-4.82163733276644e-17	-0.68602840360146	1.16183397074386	0	0	-2.5429887638461	3.12288610261809	-1.09531120541932	-0.623064906027147	1.27950229011969	-2.12097307194754	2.64287181277543	0	-4.82163733276644e-17	0	-0.803940016776697	0.816543933215645	0	0	-4.82163733276644e-17	0.621216590920734	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	-1.21135041511401	-1.23942615961964	1.32206029143033	0	-0.96842527561583	0.988025620337747	-0.519234943271478	-0.563854304878897	-0.574865178108924	4.82163733276644e-17	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	-0.368959584651686	0	4.82163733276644e-17	0	0.603277753344582	-0.716281584544018	4.82163733276644e-17	4.82163733276644e-17	0	0.498504027705861	0	4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	0.439687416071716	0.978102411932718	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	-0.695061874134723	4.82163733276644e-17	-4.82163733276644e-17	1.23683640945195	4.82163733276644e-17	0	-0.466483583211041	-0.76019436482455	4.82163733276644e-17	4.82163733276644e-17	-0.397128942058874	-0.545821194933194	4.82163733276644e-17	4.82163733276644e-17	0	0	0.559248998008447	-4.82163733276644e-17	0	-4.82163733276644e-17	0.516565003847936
"KEGG_PHENYLALANINE_METABOLISM"	0	0	0	0	0	4.82163733276644e-17	0	0	-0.764283536870497	4.82163733276644e-17	0	1.79902844953807	0	-4.82163733276644e-17	4.82163733276644e-17	-3.22157238998209	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0.72465220050762	0	0	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	0	-0.806878874967315	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0.910202414171053	0	0	0	0	1.67436703863267	1.59066872516314	0	4.82163733276644e-17	4.24590844793033	-2.77246681657957	0.830172548404683	0	0.683597987657291	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	1.0626994117924	0	0	0	-0.676980329243088	0	4.82163733276644e-17	0	-0.733773181851894	-0.711393719588672	-0.759291720986632	-0.771047649265569	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	0.620301706415518	0.621414238876961	-0.736865864108863	0	0	4.82163733276644e-17	0	1.65950141675349	-4.82163733276644e-17	0	0	-1.46499752928503	-0.756001576262159	-0.792124946630889	0.688983961519704	0	0	0	-4.82163733276644e-17	0	-0.765962823847483	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	-0.844463476536463	-0.898027768125465	0	0	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	-0.870300610491061	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	-1.38561235553029	0.589555324227554	0	4.82163733276644e-17	-4.82163733276644e-17
"KEGG_TYROSINE_METABOLISM"	4.82163733276644e-17	0	4.82163733276644e-17	0.221699890390622	0.383726730949147	-0.192888545670853	-0.202445242810278	-0.291216708360402	-0.402499726535577	0.307903357720657	0	1.01957692922507	4.82163733276644e-17	0	0	-4.05896144864335	0	0	-0.437271385378193	0.523026127950594	0.369256452127014	4.82163733276644e-17	0	0	-1.08058767486648	4.82163733276644e-17	0	0	4.82163733276644e-17	0	-0.438888081738241	-0.562132057426622	0	0	0	-0.46789297279783	0	-4.82163733276644e-17	0.202530189272745	0.52957917108752	-0.510326950314594	0	0	0.965735827899622	-4.04009852330627	2.34996509351516	-0.272441828892105	0	3.5264643678742	-4.36585642881829	1.17306245503	-0.475166916940361	0.335513200401459	-0.332277766079871	0	0	-0.590283416164677	-4.82163733276644e-17	-0.897312622405425	2.03132289628904	-0.408234404431326	4.82163733276644e-17	1.18446051158508	-1.23211352369102	0.82858224931518	-0.337695034031799	0.469694419659152	-0.889509504307052	-0.658348568064416	-0.300329879076404	0	0.797548239657172	-0.358278293338778	-0.39827865717012	3.34852015827097	0	0	0	-0.344363105954297	0	0	0.375569756927516	4.82163733276644e-17	0.285059394539229	1.4534110170705	-0.99918360095567	0.304084239635684	4.82163733276644e-17	-1.94326895791224	1.73233381127676	0.896700253624253	0	-4.82163733276644e-17	0.4643234571119	-1.05124316051335	-0.395501710373791	-0.426211246740694	0.911355453903524	0	4.82163733276644e-17	0	-1.07056381506493	0.959178244464302	-0.403921844787873	4.82163733276644e-17	0.288556078114714	0	0	-0.838638391933064	-1.14721062187838	0	0	0	-1.1999696278586	-0.518733980951033	4.82163733276644e-17	-0.937431412797388	-4.82163733276644e-17	0.202682898467362	-0.395501710373791	0	0	-0.471507146955872	0.557269848158507	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	-0.384680122523477	-0.974385387778954	0.261326427508077	-4.82163733276644e-17	-0.264440233552986	0
"GO_RETINOL_DEHYDROGENASE_ACTIVITY"	0	0	0	4.82163733276644e-17	0	0	-0.421930281605649	-1.40043683109163	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0.39669772431424	0	4.82163733276644e-17	-4.82163733276644e-17	0	0.836550766467606	0	-4.82163733276644e-17	0	0	0.667645112174702	0	-4.82163733276644e-17	0	0	1.79504831447968	-2.5271918959511	-0.718539225458587	-0.826912373659225	-4.82163733276644e-17	0	0	0	0	0	1.30028425548395	4.82163733276644e-17	0.648340406823053	-1.74831482576433	1.44149181476045	-0.536609907399748	4.82163733276644e-17	1.54264597954989	-2.53450024592045	1.81487619384422	4.82163733276644e-17	-4.82163733276644e-17	0	0	0.949460882467817	0	4.82163733276644e-17	-4.82163733276644e-17	0.747984823625691	-1.69402817258155	0	0.763664559157577	0	0	-1.52015775480531	-1.35027441487316	-1.50102943047087	0	4.82163733276644e-17	0	1.1242777977326	-0.641196477959408	-1.66996142224	4.05155470987636	-0.709815177404077	4.82163733276644e-17	0	4.82163733276644e-17	0	-0.617977585901545	0.661588747315777	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0.689717974202584	-0.480472822832348	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0.763664559157577	0	-4.82163733276644e-17	0	0.619299875186467	0	0	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	1.11419837482473	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	1.49833711492649	0	-4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	-0.669175975118385	0	-4.82163733276644e-17	4.82163733276644e-17	-0.672258202599424	-1.30820847476915	0	0	-4.82163733276644e-17	0.638380448802018
