"V299"	"V95"	"V211"	"V327"	"V306"	"V300"	"V84"	"V173"	"V92"	"V85"	"V100"	"V413"	"V171"	"V189"	"V252"	"V270"	"V382"	"V259"	"V463"	"V294"	"V72"	"V461"	"V161"	"V91"	"V396"	"V208"	"V358"	"V177"	"V460"	"V162"	"V462"	"V350"	"V405"	"V207"	"V22"	"V341"	"V43"	"V291"	"V166"	"V126"	"V329"	"V11"	"V71"	"V44"	"V24"	"V180"	"V311"	"V265"	"V367"	"V392"	"V175"	"V310"	"V21"	"V200"	"V275"	"V346"	"V216"	"V320"	"V30"	"V420"	"V372"	"V118"	"V63"	"V154"	"V258"	"V266"	"V268"	"V55"	"V160"	"V332"	"V344"	"V448"	"V447"	"V436"	"V182"	"V376"	"V352"	"V18"	"V357"	"V12"	"V13"	"V439"	"V28"	"V164"	"V280"	"V466"	"V404"	"V269"	"V80"	"V241"	"V197"	"V36"	"V183"	"V411"	"V10"	"V102"	"V116"	"V79"	"V186"	"V155"	"V119"	"V387"	"V156"	"V90"	"V349"	"V150"	"V412"	"V383"	"V381"	"V414"	"V364"	"V432"	"V260"	"V289"	"V172"	"V2"	"V273"	"V455"	"V81"	"V176"	"V459"	"V465"	"V33"	"V281"	"V227"	"V17"	"V218"	"V190"	"V142"	"V32"	"V9"	"V170"	"V416"	"V393"	"V418"
"BRAKE_p_NCLE_RNA2_HG.U133_Plus_2_H10_241228.CEL"	-0.129478249753755	-0.0746527338376359	-0.0144835232310679	-0.00367403715081662	-0.031025996288128	-0.00759159995931228	-0.0120429963672123	-0.0298625896711973	-0.0237398632104314	0.0153638842410728	-0.0225511580228773	-0.0275890235959808	0.00489479688645893	0.0317814064854756	-0.0166872958635963	0.00688160481078541	0.00934683707112285	0.0127515223863973	-0.018225111784041	0.0053376088465693	0.00975021881047916	-0.0436428315951798	0.0255178173375297	-0.0469136192454368	-0.0786233084973054	-0.0311119462444272	0.0115478126951947	0.012727827625894	0.00239197315412758	-0.00506665691006421	0.0466047609205021	0.00571014580542134	-0.00865015371860545	0.0170011038023741	0.0343683251849275	-0.0151074805333931	0.0117688428166225	0.00832709298047734	0.0259870533413021	0.0169799527667393	0.0807721790491964	0.0134688350724463	-0.00518600468252546	-0.0102796479312439	-0.00914155460348797	0.0296433270080855	0.00501301161777322	-0.00544135778208982	-0.00248428431060165	-0.000386395770324862	0.00902678408731953	0.00431323692981602	-0.0167269603302268	0.00502186628416433	0.00725666191814417	0.0190290359541626	-0.0206135178489509	0.0308839962815071	-0.00597108473211159	-0.00431792557520873	0.00734622314274973	0.0129779758765318	-0.0112513424687611	-0.0214250577438387	0.0122982657072986	-0.00975970547359943	-0.0110857288894474	0.0146331362457203	-0.0158243514558946	-0.0146897361321131	-0.069303134631848	-0.0323587664440379	0.0173649789996149	0.00905368647443783	0.0276770702768852	-0.0554097695270036	-0.0043997174187159	0.0237666467870492	-0.014650379947503	-0.151143783035251	0.0229163755424783	0.0331987494853988	0.00420950374352449	0.0114346019030129	0.0230844724173119	0.00434392554954342	-0.00466159784769793	0.00539989121273646	-0.00185325740693027	0.0159332972600261	-0.0233905775306669	0.0498521533022249	-0.0497810229426666	-0.00609503541522982	0.0622244250288276	0.0972832868075417	0.0523854892816273	0.0201473885445649	0.107997768476644	0.0173792840618159	0.0265720910476082	0.0176212898139666	-0.0183539593778692	0.00950567519452797	-0.0112812738505457	-0.0134676910993978	0.010689071575021	0.0193496341092674	0.0144475728204271	0.0396406520880309	0.00260672893296227	0.0198824373056338	0.00991787158119181	0.0152071712075682	-0.00351708044522433	0.0238753907159395	-0.027825083370293	-0.00124576827232842	0.0678112614020216	0.00246450949669619	-0.000528847972016397	0.11196637650779	0.00605240669877185	-0.00838931038398193	0.0144122309010358	0.0153170230946418	0.010734080219429	-0.00759699905451862	0.0184688398458978	0.0173457034587873	0.0385419171029566	-0.00107310881748354	-0.00741441627411005	-0.0134910172508236	0.055094653427895
"MAKER_p_NCLE_RNA7_HG.U133_Plus_2_D04_454640.CEL"	-0.110547407571676	-0.0704039198474131	-0.071091534585729	0.0125776537223662	-0.0216853455668464	3.7406881433185e-05	-0.0179661643756597	-0.00678614520753239	-0.00317680811237006	0.0100372001210282	-0.00316141170414448	0.026380976269023	0.00380472343663901	-0.0177818503854857	-0.00509173873475363	0.0264384508356578	-0.0252912714954774	-0.0457020173656191	0.018283345231417	0.0339426419248731	0.0165344374005108	-0.0396877475545356	0.0329470338854861	-0.0423143030538573	-0.173813361441321	0.0308550701622564	-0.0159479992457488	0.0289779375419618	0.00988863710531671	0.00143012759043418	0.0600152150793437	0.0179157913895993	-0.0193097557498978	-0.0512836939001695	0.0150549959380009	-0.016692202189129	-0.0162643542658638	0.0205045671464286	-0.0143364976244294	0.00784628482679958	0.0613475847641814	0.036808164315952	0.0113517340034863	-0.0184777718310446	-0.0239572657650656	-0.000279209054154606	-0.000808432035058766	0.0107709620056199	0.000455145008745451	0.0201220896828462	-0.00448141635423691	-0.0167027337917622	-0.0146079664809356	-0.00931143216718457	0.0138946906957491	0.0217638796448593	-0.0341006874155917	0.023932375312057	0.022326946039247	-0.0115048283160212	0.00557291701545281	0.0163881361030873	-0.0102431197916164	-0.0220826010823111	-0.010144597014724	0.0115216592675598	-0.0191922473189161	-0.00138653576010004	0.00267882013365367	-0.00963909978177233	0.0211409641896064	-0.0152507608481251	0.0103064944532215	-0.00128736055609112	0.0196517607625589	-0.0120952994711646	0.00334927859356605	0.0753131258768952	-0.01212646711258	-0.229478647720369	0.0310217402898652	-0.00122987607245287	-0.011465597334631	0.00595497906643985	0.0362521603843126	-0.0123389451488363	0.0050409304670177	0.01971659789879	0.000465905327090779	0.00545549701834183	0.0144298900943917	0.0168005298579848	-0.0119368250059018	-0.0594140140822697	0.00277386439645274	0.0407183079294287	-0.00444750894932816	0.0489958792321666	0.122152624345548	-0.0388756119846318	-8.98374696538132e-05	0.0139086322868872	-0.0106181134805318	-0.0136859405469595	-0.0176518335136854	-0.00550326990566756	0.00307814145468999	-0.0202442074498604	0.0177294566041026	0.000752891737804901	0.0226940743827837	-0.0181427663672442	0.000619850364181568	0.00922894618017855	-0.00948073637978726	-0.00885292079210576	-0.00947937125246693	-0.00422831109578213	0.0336457852872269	-0.0064987525278731	0.00302690395695712	0.0160356960961101	-0.0099905960560862	-0.0123831766064648	0.00216241710523721	0.0167500330905199	-0.0155333812811646	0.00525352812319697	-0.0023848071395794	0.0137827059639215	0.0109361924056748	0.00272732201357034	0.0104881654781395	0.00990381724536484	0.0967926343236022
"CASED_p_NCLE_RNA4_HG.U133_Plus_2_G09_383594.CEL"	-0.064441365073222	-0.052896921802529	-0.05508781906374	-0.0448379195714641	-0.0113336951978193	-0.00212790325649439	0.0194428217333391	0.0181219925404375	-0.00988599390661055	-0.0334661845841332	0.00501680295717809	-0.0247176405659825	-0.00538280680117705	-0.0202078482515044	0.0255684523046076	0.0354236172927088	0.00300457700872635	0.108965387166245	-0.00929504042699453	-0.0402019754930562	-0.0473019156710519	0.00936000357356844	0.000473782697758397	-0.0356896040900349	0.0306253340489234	0.0173901393717125	0.0068911891799196	-0.014208336528394	0.000850454250307803	0.0092231617538862	-0.0099477364852658	0.0191250989091892	0.00160210094293464	0.0513025795855152	0.0221217955767514	0.000135278995674863	0.0128351557241054	-0.0353233476362753	-0.00474643491043125	0.0170815316156338	-0.0960715395105669	0.0375603674725511	0.0115774846774683	0.00446089199705206	-0.00888876707389615	-0.0100866800675986	0.00818326633987413	-0.00501682670088623	0.00600626948204861	0.00368648343911539	-0.0190068930562687	-0.00781488073892527	-0.00891887442864142	0.00688210503667418	-0.00923453823288835	-0.00415277484291536	-0.0246236310665697	0.0139173048100264	-0.0153118056311451	-0.00616982441328114	-2.86749651117888e-05	-0.00555769705938632	-0.00808904968013555	-0.00658072998052328	0.00819537143784231	0.000771518100257155	0.0124580914773733	-0.00828070155839049	0.00132225444323595	-0.0163809894303697	0.0508467204443296	-0.0491185211109882	-0.0315477377818756	0.00958048625808031	-0.0184858988456681	0.0433959658510377	0.00394589139088136	-0.0492711608211315	0.0158353172810555	-0.103576654969934	-0.0658674844086411	0.00543973950417461	-0.0142598278760819	0.0065955335776959	0.071057642810187	-0.0726482682038246	0.000675134586118066	0.0018813614855946	0.00360578486705925	0.00313811674340075	0.0252449124004304	-0.00154319809565841	0.0143227311483695	-0.0346182313590692	-0.0154691495120828	0.0452388868887669	0.0133132745439733	-0.0541436486772248	-0.0331869580324506	0.0615490747146131	-0.0124723379670234	0.00657928870039198	0.00610831526176617	0.00685375127802724	0.0329520117590768	-0.00496724329489642	0.0317089022750259	-0.00389402235375348	-0.0683497889611338	-0.0203845325230848	-0.0197599192780313	0.00663743533240741	-0.00297237846355055	-0.00286024929445983	0.0139864475332734	0.00144297824232339	0.00550551876338722	0.0126257345821446	0.0319948053479491	0.0184919509430593	-0.00622521975681673	-0.0119399168106359	0.0104530920834026	0.00864386841493024	0.00992334360774024	0.0101989534588214	-0.000682554970210692	0.01202547724755	0.0121236952369197	-0.00493082071513658	0.0244542847620921	-0.00423619086181038	-0.0138238668013674	-0.0174129133379885	-0.00713509084082679
"CASED_p_NCLE_RNA4_HG.U133_Plus_2_E02_383668.CEL"	-0.0409514713886142	-0.00546155029155423	-0.0705897638356014	-0.00358207130436482	-0.0266603403605088	-0.00710337625114713	0.0404292230894747	0.0125064206440379	-0.0175808123432282	-0.00832266715674077	-0.0193224505637297	-0.0425961226332608	-0.011268591476271	-0.0527478845385532	-0.0121159954943385	-0.0527023461029779	-0.000902810908969932	-0.0283012136877611	0.0658599827574678	-0.0169904833843298	0.026803741544596	0.0193427340255981	-0.0164016865953612	-0.162969849900483	-0.0779291129534017	-0.00296314348718784	-0.0387273592993237	0.0113434582012381	-0.017329522971333	-0.0272236405065933	-0.0108405766675134	0.0115764347165839	-0.0659314983628542	-0.0792656222711899	0.0336080906186906	0.0180899169745749	-0.0264842570811758	0.00946917364072302	-0.0117269290104425	0.0331284832196636	0.0654537864720941	0.00811014208569615	-0.0097255485438658	-0.00691317869463362	0.0155378862075717	0.00101717069738409	0.00502037970049955	0.0138982660692339	-0.0228347019735195	-0.0213944697438915	0.0127022195956405	0.000120770656657955	-0.0281565940458719	0.00945861641892854	0.00159658158910468	0.00932040374182371	-0.0109431223369575	0.0181795772803765	-0.0314666325682393	-0.0317922745081861	-0.00800873474617801	0.00480950250885023	0.00375557955036971	0.00269825462911597	0.00121256955417902	-0.0121237002151261	0.0312616991852871	-0.0320791171931568	0.0114429712512751	-0.00976665920122679	0.0648660575932193	0.0166348259421615	0.0485935703753093	0.0189722170163977	-0.0508987468248118	0.0194000753862234	0.0128401770139514	-0.0387011283248672	0.0197191154354935	-0.124928959786235	-0.162761982030467	-0.0142134740401325	0.0133514111582039	-0.00172090404531759	0.0857935864944331	-0.0951831583337726	0.0303474827605585	0.00261742686339714	0.0136931754187102	0.0188476469570178	0.0195319078226696	-0.0641548696843373	0.0826867788216619	-0.0507688442742686	-0.0297774440300798	-0.0314912053271117	-0.0271667682779909	-0.0471154985140511	-0.0490080653307316	-0.0830099648854458	-0.0440324366075	-0.00108138715609745	0.0135522891123185	-0.00554854634909544	-0.00933476134592121	0.00565770273422918	-0.0143925330203165	-0.0349754845636907	0.0386843253660656	0.0780890647921997	0.0199693123040825	0.0276633019592221	0.0198841200272562	0.00993170776799196	0.00530195723706535	0.0065491345952184	0.0465637522867961	-0.00219819929455775	-0.0110404149421911	0.00700721480695876	0.00114610573478652	-0.0262605293429228	0.0141938594287068	-0.0147211979740594	-0.00593636887693546	0.0232177603190155	-0.0134309024566647	-0.00632852475994845	0.00877046771175315	0.0133902607775089	0.0282585126508027	0.0418791111420667	0.00471513938922505	0.00557118542088136	0.0294269389535456
"SILOS_p_NCLE_RNA9_HG.U133_Plus_2_D10_523634.CEL"	0.0229945096333823	0.0385135046991274	0.0312141706294718	0.0482609856442496	-0.00812822850219453	0.00497949624139388	0.000637209012699046	0.0176370595147723	-0.00341174991280936	-0.0069138079209075	0.0202785108423749	0.00944652571071583	-0.00287491287378633	0.00781678304549338	0.0318753813033854	0.0986091815497473	-0.00694364228636392	0.0384422636444891	0.0934626835607502	-0.0943132029896445	-0.0136692819262652	0.00331048104093077	0.0259853135183694	0.00496038896824701	0.044267390973967	0.00947620016228185	0.0162941571237603	0.02129379670168	0.00983946681699324	0.0193471267276097	-0.00178563467139815	0.0421453272107218	0.0354692966391285	0.0921754910746658	-0.00635286778801035	0.00266322466222332	-0.0114578911206491	0.00684029789034096	0.00707382965661195	0.0423069666134312	0.057831428939758	0.0298512603885756	-0.000599014843749431	-0.0132109621871298	0.000644454077571632	-0.0172991839692843	0.00167120113400217	-0.0168909538586835	-0.0213122431715898	-0.000272524988941752	-0.0147008057254767	0.00846135776912612	-0.0252436704238656	-0.00599827717205118	-0.0035052984318872	-0.000496055203414987	0.0128330171408105	0.00159973114718306	-0.00477631044121241	0.00636819518670141	-0.00137403732875704	-0.0137403717081732	-0.0290745969366151	-0.00801573881322556	-0.00686969998155716	-0.00161381509919079	-0.00612505422017902	-0.00316846321698056	-0.0013518285623496	-0.0101866830439872	-0.0405407191771473	0.00399868514061672	-0.00388792146159797	0.0189182332149847	-0.0229610757722947	-0.0133968812612293	-0.00923039540846495	-0.0821316075947378	-0.00429039795031326	-0.132809045758506	-0.755450616815374	0.0098159935448181	0.0185940697248527	-0.000551147682217895	-0.0640243333936726	-0.045997601010106	-0.00140998530795442	-0.00584779306625157	0.0156426978882922	-0.00377669231604122	0.0498513095255819	-0.0765553374366508	-0.0551317345087468	0.0261833683654201	-0.0678426585489994	-0.0258815439693582	-0.0889370709769228	0.0299454980778532	-0.117505512560641	-0.0791898821119151	-0.000329616850537502	0.0189077327083145	0.0161472106683031	-0.00177346913149192	-0.00771414616143513	-0.00269294464616174	-0.000102109737365264	-0.0592228009717999	-0.116171430137982	0.00528790563899196	0.0140008598666515	-0.00399594350762139	0.00228539135702711	-0.000417088589563178	-0.00995041372826382	0.0020035174142015	0.00818095518108768	-0.0104681245394975	-0.0324255538230269	0.00895412962335865	-0.0130527966707817	-0.0269007382846965	-0.00163500429137349	0.011690770170193	0.0173244274038981	0.0108410579026513	0.00893590687993422	0.0113401217463268	0.00140129641676224	-0.00107166347392093	0.0303346950203188	0.00979557429196811	-0.00111508325858922	-0.0221223476008614	0.01432245446004
"PARES_p_NCLE_RNA_Redo_HG.U133_Plus_2_C02_257648.CEL"	-0.017060393915753	0.0266165963847243	0.019147249738309	-0.0201209335869843	-0.0264435048057594	-0.00901694399028711	0.0221377778258871	-0.00923506894387477	-0.0115762847188018	-0.0135166127377362	0.000543404230623905	0.0113721663228918	-0.00614143959613427	-0.080128656809859	-0.0927273208356415	0.0675066971226579	-0.0277344718488991	-0.0341275394350786	0.00425611055255387	0.0365809512252292	-0.0330687219709926	0.0203158164019974	-0.0271200948915313	-0.081720315478265	-0.0468127763713886	0.0127325009463657	-0.00180402957076221	0.0179384840286169	-0.0243989593293314	0.020236040078814	0.0546836700478282	0.0300354785710022	-0.0504312255775394	0.00502657863535793	-0.0082990382826664	0.0156088093397681	0.0139331325187443	-0.000591192182528264	-0.0012396559465518	0.0926860396222959	0.0585283171729818	0.03592964494297	-0.0121383629546488	-0.00130022910737075	-0.0185455481340971	0.0294441374225826	-0.0272590477101707	0.0221032968607391	0.0059160521715797	0.00497566808953008	0.00645861370741714	-0.00471859910790697	0.00604923627000904	-0.0220115070450448	0.025650493866421	0.0371797435476877	0.00669475658861559	0.0258428144193203	-0.0122318613014799	-0.0193545962706508	-0.00867408322390699	-0.00167376562515235	-0.0123435727508012	0.0279087533907987	0.00502736083004694	0.00290024008536296	-0.0105821393602238	-0.0178072025526327	0.00824650722741523	-0.0127242763263419	-0.112947436736277	0.000470599287500057	0.0249287317702363	-0.0175299877229008	0.00708845406520262	0.0626142890574458	0.00421231263965559	-0.0732331004068634	0.0293545340020938	-0.155007683942732	0.0172886622467	-0.00441809515689988	0.010253929452903	0.00266603293145814	0.0755321782076998	0.0729923786018263	0.0261601191416598	0.0154866185787189	-0.00496498905698387	-0.00274870045237973	0.039923681939719	-0.0433754862046751	0.0681737434436948	0.0306169307591432	0.0210068279264388	-0.0735170620588055	0.0111444048656196	0.0371949342096816	-0.00562086418929792	0.0400114683457813	-0.00733488380261868	-0.037412281415635	-0.0336700873254636	-0.00727864786836925	-0.00631684456645669	-0.00994493673119258	0.0106688569388597	-0.0464338373041722	0.0708220700299298	0.0447037257435179	-0.0155996085563591	0.00280744968434053	-0.0106337978610212	-0.0055643500598305	-0.0216163646232847	-0.00455003136989757	0.0170938195910643	-0.0474035612766722	0.0103733954777201	0.0082796038826686	0.0133777408743537	0.0144609625417894	-0.00860561547601767	-0.00993765412205605	8.62296461515587e-05	0.0174654888775012	-0.0025672041099573	0.00787383219517744	0.0135692576134435	0.0108810939263101	0.0246648786571711	0.00908688758765456	0.0126373683096655	0.00815610645807409	-0.00615975372996705
"PARES_p_NCLE_RNA_Redo_HG.U133_Plus_2_A02_257600.CEL"	-0.0428615960941026	-0.0842314271089825	-0.0136378806631295	-0.00990579624785048	-0.0212990369313643	0.00234321569120232	-0.0160420596587826	0.00111266862147907	-0.00648084117292071	-0.00257155537969703	0.00490657145883032	0.00970953104962784	0.00626393398054799	-0.0707680358000475	-0.0287557741967155	-0.0306890196756598	-0.0223935782341955	0.0882952588166419	-0.0463002669019096	-0.018095713490861	-0.0869466487349811	0.000898996879585486	-0.0240375060210787	-0.0329635605707327	-0.0187800555390762	0.00858781548989063	0.00722615794904365	0.00870969025612918	-0.0144480993482554	0.0087659019611564	0.032975964214689	0.0339871932876145	-0.0179145448546026	-0.0693846995677025	0.0202371846749786	0.0207658311033818	-0.00804949498688492	-0.00960213728947553	0.00701968597349963	0.0312784886201184	-0.0160425595253171	-0.00117928621118737	-0.00641376760937415	2.41414723046936e-05	-0.0213206887153387	-0.00718954549484548	-0.00717220454414357	-0.0169869983713732	-0.0190242045974596	0.014896948328658	-0.00653258682553549	-0.0374754153795741	0.008233543875912	0.0109264964094783	-0.00508424796074974	-0.019556321773638	0.0325465775148244	0.0203149841373857	0.0169400179988376	-0.00834254859708905	-0.0314168943152644	0.027878432785417	-0.0169693635003335	0.00415055926105843	0.00488417573132759	-0.0180543991759454	-0.00452166461585123	-0.0192969421895686	0.00157685833478968	-0.0164330726968236	-0.0708756922205664	-0.0435935172354225	-0.0165011695295022	-0.0304333278673912	-0.00175562966733778	0.0819349544199445	-0.0300320856562645	-0.0210553899252883	-0.0294456989545569	-0.190568988406406	-0.0531507935810947	-0.00254610392013809	0.00449152014637533	0.0326791208986399	0.0923489191876781	-0.0199454139155268	-0.00795811277179874	0.0129218170112911	-0.00426492433846982	0.0122389678246416	0.0590269026360749	-0.0296965614038791	-0.00677571714667337	0.0411894791743074	0.048402719333544	-0.0720459345369753	0.0644576956856135	0.0135229059580632	0.0319518992018418	0.0724767052137927	0.0191561220959601	0.021438549144579	-0.0152345182483188	-0.0102227006725446	-0.0164235572430397	-0.0183391440915493	-0.0168702357790189	-0.0442320013070072	-0.0371113240717531	0.014968739445807	-0.0462144224514567	0.000511846292244638	-0.00448377617331192	-0.00841719731128076	-0.014684409350693	0.00331826566387501	0.000993732601857397	-0.00296077216494124	-0.0266601149998965	0.0119877387634569	-0.0334798117902931	0.0693938037867599	-0.00147274971641842	0.00748689092079192	-0.00576044049838153	0.000820611052140487	0.00872259896978565	-0.000537112823419182	-0.0119463117585228	0.0199998711891219	0.0216274699127518	0.0125996480178956	-0.0021334913264904	0.0184240195773855	0.118903420747323
"PARES_p_NCLE_RNA_Redo_HG.U133_Plus_2_A11_257618.CEL"	-0.0560988114833188	-0.100118831189181	-0.0173746272968618	0.0104567545510789	-0.0208918929966281	-0.0367606930750052	-0.0138905486606443	0.00157141126228881	-0.0192243959377388	-0.0210557989844306	0.0271706502956873	-0.0149401407788365	0.000379299962802348	-0.0579344006187198	-0.04153996867127	-0.00245056873976653	-0.000422426243046908	-0.0465620927078449	-0.0149640039538764	-0.0763157434414488	-0.0986068425868901	-0.0107738819559235	-0.0157611298571611	-0.096325978862225	-0.0935529679168938	0.0251814944183539	-0.0207348442177548	0.00250952533089939	-0.0501638914701967	0.000121283210244007	-0.011076304353474	0.0286919044378179	-0.0707417440524779	-0.0433685235897295	-0.0342168941980678	0.0207346234558316	0.0193533134603507	-0.00752002984745021	-0.00500473028288893	0.0251363175581212	-0.0657426547094238	0.0218802076261576	0.00660949268205021	-0.00486427915487754	-0.0154197811683867	0.0158743286266378	0.0134967985363493	-0.00239602463459005	-0.0171817545297598	0.0168059118865806	0.00605377696274934	-0.000542551274462655	-0.0100126476075754	0.0162570571457172	-0.0132248176643916	-0.0108485622632629	-0.00788256598870163	0.00138122974352109	0.0191081496261521	-0.00896629402426405	0.00142306817643197	0.00690704411846803	-0.00465670712044382	0.000645135550378063	0.011123800881814	-0.0224794134563472	-0.000453621567781042	-0.0114756160104158	0.00918579676496986	-0.0163044328201011	-0.117274991155375	0.000240393837677425	-0.0223757903050872	-0.00546701765308941	-0.00550560309134883	0.0465484289011439	0.0185534704128394	-0.0102885188214949	0.0114398032920322	-0.211835608356335	0.00331403857505172	-0.00441362389858016	0.000794895315895208	0.00893582730395438	0.0595987970503452	0.011356949758596	0.00285385603359008	-0.00191654009468073	-0.00064537988080358	0.00464961563147059	0.0774477567189306	-0.0196039223184087	0.0247584383063701	0.0630475626705429	0.0748532786030985	-0.00470853926496485	0.0608740454773149	0.0674822587941839	0.0625285433134108	0.0118433898149232	0.0124965965652309	0.021675641023809	-0.0323184111755649	-0.0154646477329367	-0.00571684431875196	-0.00102748296390544	0.0464043197333208	-0.0124609332354234	0.122696967139392	0.0295588790650813	-0.0231210083646207	0.0221228818152865	-0.00146283607036573	-0.0160936380466214	-0.0191201613839028	-0.0118195925141968	-0.032429375106884	-0.0120997556616844	-0.00900090957665087	0.00860005924451511	-0.039949464532227	0.0174618818185644	-0.00393667136157036	-0.0189825353691466	-0.0176102671215287	-0.00657026354738783	-0.00120474330145365	-0.00823987707075522	0.00216276296324618	0.0120381732288816	0.00798649232513917	0.00903054626831593	-0.0329643778937284	-0.0122209915239855	0.0893210971290225
"PARES_p_NCLE_RNA_Redo_HG.U133_Plus_2_D12_257692.CEL"	-0.0434388374277243	-0.0961383482547964	0.0475203002162877	0.0040571321279827	-0.0134080111737972	0.00752221839695262	0.00145245525452306	-0.0230418327964699	-0.00552098291934308	-0.0128711090761288	0.00523988015106838	-0.00233089046003654	-0.0169071266987078	-0.0758486595400869	-0.0506609933047651	-0.0321613619934314	0.000668155152944779	-0.0190009468544558	0.0217307646991334	-0.0448130606756966	-0.0958306318118979	0.0185101946150234	-0.0393217548385379	-0.172821716350478	-0.124427747257367	-0.0160058260510729	0.0327283388007678	-0.00140463642598303	-0.00877119508946602	0.0757821214268888	-0.0201234270838554	0.024624840274416	-0.0347481926686787	-0.00814205579631703	-0.0597905873863952	0.0149000513858641	0.0166974466507461	-0.0199936722533341	-0.0138790333837236	5.57134497024745e-05	-0.0967146105138271	0.0232336053352164	-0.0134259987043409	0.00625984769361683	-0.00776766035664561	0.00266206286805402	0.00713758166186374	0.0147060994194446	-0.00227127472511516	-0.0144823232423077	-0.0250245150152026	-0.00941645771219781	-0.00473895277561442	0.0107410055653884	-0.0245343149249265	0.00680493205975137	-3.07215358584636e-05	0.00278073708137523	-0.000374014864074519	-0.00342506369236586	0.00686037602280079	-0.00150829247326963	0.0121818063473557	-0.00751617725125259	0.000765979735701608	0.0019344495623402	0.0119719829819133	-0.00585214038506921	-0.000777278256426981	-0.0181290067524817	-0.0972570178456233	-0.00463143224278597	-0.0237235801124996	-0.000640000015038204	-0.00923706538787277	0.0292740005007257	0.0198464079437841	0.0319024597075059	0.00810939592684407	-0.157480541887217	0.0151351674696031	-0.0027758955006426	0.00302936120380866	0.00580454841549707	0.0322270986979913	0.0279257099874248	-0.00333069667960748	0.0031052022642452	0.00114261524138254	0.0130405699282425	0.0841558031401206	-0.0579414195570252	0.00453662787649581	0.0866469915761381	0.0533459747576746	-0.0137743862701019	-0.0491104553786887	-0.0482706325853765	0.0671527209416463	0.0815065564791708	0.00904981928221969	0.00845404867450856	0.0314247322826689	-0.0014906633417804	-0.0176746377246912	-0.00530982257812664	0.00462923486497577	0.0265417610653174	-0.00629316008576361	0.0671435654385926	-0.00824339365112044	-0.0630255896225824	0.00600768297566546	-0.00148959972026526	0.00609640496951508	0.00745254575537267	-0.0158950170961276	0.00300102275256518	-0.0319062447272717	-0.0148229099801145	-0.00740445366334752	-0.0211493701856458	-0.023114098882452	-0.00848406921148215	0.00346960405018562	-0.00313579237881116	0.00395624656308082	0.00326084610632421	0.021332113876836	0.00729374085649509	0.010903172452809	-0.0102117485008537	0.00354838547230011	0.0112218737878774	0.0224780103504157
"CASED_p_NCLE_RNA4_HG.U133_Plus_2_E05_383680.CEL"	-0.0486039654046324	-0.0439487033609216	-0.120984732740776	0.00947001495979062	-0.0227160849726648	-0.00729057995378325	-0.0100927573510079	-0.0151654097909095	-0.00814113458539014	-0.0132727377827237	0.00791738116900658	-0.0105421236423227	-0.00957378188285728	-0.016141384003647	0.0471994159226945	0.0347407704378536	0.0130859031622187	-0.0353692916166264	0.0270745539277558	-0.113645234531665	-0.0251336793933357	-0.023435612542108	-0.00537970566603658	-0.0533874095156634	-0.0539319244938923	0.0184456861370589	-0.0133269083015169	0.00145882955261476	-0.0100944144836044	-0.00256022093208025	0.0216380807555164	0.0264571996275604	0.0256432596657645	-0.062863107708902	0.0190591134788997	0.0112082357791939	0.0154451248429282	-0.00304684615799165	0.0185711537235753	0.0916942601973733	-0.0310567178534342	0.00630252884056092	0.0106898357633815	-0.00968322254620517	-0.0067753848180775	-0.00989762210929655	-0.0103939436600532	-0.0188995073562149	-0.0262126292756939	-0.0187638048584438	-0.00507542867077967	-0.0256954611122795	-0.0113122422407447	0.00901841888763812	0.00306774624317358	-0.0140827197954988	0.00466544059275632	0.0180069876768847	-0.0055922468227136	0.0245657602640291	-0.0157532209991678	0.0170528741750414	-0.0080527122249526	-0.0128370144019625	-0.00925966617335219	0.000258139152555669	-0.0154952023399003	0.00125334218312632	0.00899817827431676	-0.00985659695480818	-0.0826740748678089	-0.0480858364581438	0.00880664651729244	0.020203375659517	-0.00842255717780612	0.0225530871388647	0.036402531814058	-0.00652866822801992	0.00415170036771832	-0.204441308675874	-0.0382337075765958	-0.0196478037068568	-0.00207040183669989	0.0161398228890893	0.0614257960572388	0.0317305818247615	-0.0114397402823835	0.00669373950973598	0.022270298128129	0.000687046394158033	0.0220840834802317	-0.0389973804242916	-0.00499803030976921	-0.0738446604403559	-0.0326490790797766	-0.0074942948801758	0.0817451584672218	-0.0328201149236364	-0.0280854869973063	0.0791703481673067	-0.0345932500129245	-0.00729919849891882	-0.0423605986474369	-0.0111099051361022	-0.00264779577063748	-0.00969467387038668	-0.0280153115375392	0.00284206210200026	0.0161321461953482	0.0360875780228685	0.0178965103234863	0.000899102874031852	-0.00283435055398755	-0.00305710174430734	-0.00914808807324181	0.0140960436047151	-0.0164451840273254	0.00315426102538565	-0.00730223657917409	0.0191882087431899	-0.0111922618105957	-0.00940056544119659	-0.00428224015908966	-0.00910592124208546	-0.000192611994080797	0.024956871336988	-0.00128775060716737	-0.00532804088343502	0.00277847995254812	0.000445288077345114	0.0147336255458603	0.0154499721020676	0.0250758092407421	-0.00260639317512954	0.189549565032037
